Titel,Teaser,Datum,Link,Inhalt
Morgen Donnerstag: Bures/Heinisch-Hosek/Ackerl - Pressekonferenz um 11 Uhr!,"Wien (SK) - SPÖ-Bundesgeschäftsführerin Doris Bures, SPÖ-Frauen- und Gleichbehandlungssprecherin Gabriele Heinisch-Hosek und der oberösterreichischen Soziallandesrat Josef Ackerl nehmen morgen Donnerstag, 9....",2006-11-08T10:41:09+01:00,https://www.ots.at/presseaussendung/OTS_20061108_OTS0099/morgen-donnerstag-buresheinisch-hosekackerl-pressekonferenz-um-11-uhr,"Wien (SK) - SPÖ-Bundesgeschäftsführerin Doris Bures, SPÖ-Frauen-und Gleichbehandlungssprecherin Gabriele Heinisch-Hosek und deroberösterreichischen Soziallandesrat Josef Ackerl nehmen morgenDonnerstag, 9. November 2006, in einer gemeinsamen Pressekonferenzzum Thema ""SPÖ-Vorschläge für ein Regierungsprogramm in den BereichenFrauenpolitik und Reform des Kindergelds"" Stellung. ****Zeit: Morgen Donnerstag, 9. November 2006, 11 UhrOrt: Parlament, SPÖ-StützpunktzimmerDie VertreterInnen der Medien sind herzlichst eingeladen.(Schluss) mpRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | SPKprintStichworteSPÖTerminBuresHeinisch-HosekAckerlChannelPolitik"
Darabos: Zanger-Aussagen inakzeptabel,Eindeutige Distanzierungen gefordert,2006-11-08T09:36:01+01:00,https://www.ots.at/presseaussendung/OTS_20061108_OTS0062/darabos-zanger-aussagen-inakzeptabel,"Eindeutige Distanzierungen gefordertWien (SK) - ""Skandalös und völlig inakzeptabel"" sind fürSPÖ-Bundesgeschäftsführer Norbert Darabos die den Nationalsozialismusverharmlosenden Aussagen des FPÖ-Abgeordneten Zanger im gestrigen""Report"". ""Ein derartiges Verhalten ist nicht zu tolerieren underfordert eindeutige Distanzierungen"", so Darabos Mittwoch gegenüberdem SPÖ-Pressedienst. ****Die gestrigen Aussagen von ÖVP-Lopatka und BZÖ-Grosz seien ""anScheinheiligkeit und Peinlichkeit"" nicht zu überbieten und richtensich von selbst"", so Darabos. Immerhin waren es Leute mit genaudieser Gesinnung, mit denen die ÖVP sechs Jahre lang eine Regierunggebildet hat und die lange Zeit gemeinsam mit dem BZÖ in einer Parteiwaren. (Schluss) csRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | SPKprintStichworteSPÖDarabosFPÖZangerChannelPolitik"
H e u t e: Kräuter/Matznetter - Pressekonferenz um 12 Uhr!,"Wien (SK) - Heute Mittwoch, 8. November 2006, findet nach der konstituierenden Sitzung der Untersuchungsausschüsse eine Pressekonferenz mit SPÖ-Rechnungshofsprecher Günther Kräuter und SPÖ-Finanz- und Budgetsprecher...",2006-11-08T09:11:19+01:00,https://www.ots.at/presseaussendung/OTS_20061108_OTS0050/h-e-u-t-e-kraeutermatznetter-pressekonferenz-um-12-uhr,"Wien (SK) - Heute Mittwoch, 8. November 2006, findet nach derkonstituierenden Sitzung der Untersuchungsausschüsse einePressekonferenz mit SPÖ-Rechnungshofsprecher Günther Kräuter undSPÖ-Finanz- und Budgetsprecher Christoph Matznetter statt. ****Zeit: H e u t e Mittwoch, 8. November 2006, 12 UhrOrt: Parlament, SPÖ-StützpunktzimmerDie VertreterInnen der Medien sind herzlichst eingeladen.(Schluss) mpRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | SPKprintStichworteSPÖTerminKräuterMatznetterChannelPolitik"
Morgen Mittwoch: Kräuter/Matznetter - Pressekonferenz um 12 Uhr!,"Wien (SK) - Morgen Mittwoch, 8. November 2006, findet nach der konstituierenden Sitzung der Untersuchungsausschüsse eine Pressekonferenz mit SPÖ-Rechnungshofsprecher Günther Kräuter und SPÖ-Finanz- und Budgetsprecher...",2006-11-07T16:11:22+01:00,https://www.ots.at/presseaussendung/OTS_20061107_OTS0228/morgen-mittwoch-kraeutermatznetter-pressekonferenz-um-12-uhr,"Wien (SK) - Morgen Mittwoch, 8. November 2006, findet nach derkonstituierenden Sitzung der Untersuchungsausschüsse einePressekonferenz mit SPÖ-Rechnungshofsprecher Günther Kräuter undSPÖ-Finanz- und Budgetsprecher Christoph Matznetter statt. ****Zeit: Morgen Mittwoch, 8. November 2006, 12 UhrOrt: Parlament, SPÖ-StützpunktzimmerDie VertreterInnen der Medien sind herzlichst eingeladen.(Schluss) mpRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | SPKprintStichworteSPÖTerminKräuterMatznetterChannelPolitik"
"ATP-Kraftwerk, Voitsberg III  als Biomasse/Steinkohlebetrieb umrüsten","Wien (SK) - ""Die Stromausfälle in weiten Teilen Österreichs zeigen, wie falsch es ist, sich auf Stromimporte statt auf eigenständige Energieversorgung zu verlassen,"" sieht die steirische Nationalratsabgeordnete...",2006-11-07T14:41:00+01:00,https://www.ots.at/presseaussendung/OTS_20061107_OTS0200/atp-kraftwerk-voitsberg-iii-als-biomassesteinkohlebetrieb-umruesten,"Wien (SK) - ""Die Stromausfälle in weiten Teilen Österreichszeigen, wie falsch es ist, sich auf Stromimporte statt aufeigenständige Energieversorgung zu verlassen,"" sieht die steirischeNationalratsabgeordnete Elisabeth Grossmann am Dienstag gegenüber demPressedienst der SPÖ in ihrer jahrelangen Kritik an der Entscheidungdes Verbundes bestätigt, Voitsberg III vom Netz zu nehmen. ""Dabeihandelt es sich um das leistungsstärkste Kraftwerk der Steiermark miteiner Leistung von 330 MW welches erst ein Drittel seiner möglichenLaufzeit erreicht hat"", betonte Grossmann und erklärte ""Das warwirtschafts- und energiepolitischer Nonsens."" ****Grossmann und andere PolitikerInnen der Region Weststeiermark hattensich auch in der Vergangenheit für eine Umrüstung in ein Biomasse-bzw. Biomasse/Steinkohle-Kraftwerk stark gemacht und auch eineentsprechende Expertenstudie veranlasst, die die Wirtschaftlichkeitund Umweltfreundlichkeit dieser Variante untermauert. Die ESTAG habezudem Bereitschaft bekundet die Hälfte der Umrüstungskosten zuübernehmen. Allein die Verantwortlichen im Verbund hätten bisher anihren Schließungsplänen ""stur festgehalten"" und auch die steigendenWeltmarktpreise im Energiesektor ignoriert. ""Auch die Errichtungeiner lückenlosen Stromautobahn entbindet uns nicht von derVerantwortung für eine eigenständige Energieversorgung zu sorgen,ebenso wenig kann man sich auf Gaskraftwerke hundertprozentigverlassen, wie der russisch-ukrainische Gaskrieg gezeigt hat. Deshalbwerde ich mit der neuen Verbundführung erneut Gespräch aufnehmen, umdie Chancen für eine Wiederinbetriebnahme zu klären"", so Grossmannabschließend. (Schluss) up/mmRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | SPKprintStichworteSPÖGrossmannVoitsberg IIIChannelPolitik"
"Matznetter zu Grasser: ""Wir können morgen sofort wieder die Verhandlungen aufnehmen""","Wien (SK) - ""Als erstes möchte ich Finanzminister Grasser nach seiner Rückkehr aus seinem Urlaub auf den Malediven begrüßen. Wenn er nun beklagt, dass bei den Regierungsverhandlungen nichts weitergeht, so möchte...",2006-11-07T13:27:48+01:00,https://www.ots.at/presseaussendung/OTS_20061107_OTS0161/matznetter-zu-grasser-wir-koennen-morgen-sofort-wieder-die-verhandlungen-aufnehmen,"Wien (SK) - ""Als erstes möchte ich Finanzminister Grasser nachseiner Rückkehr aus seinem Urlaub auf den Malediven begrüßen. Wenn ernun beklagt, dass bei den Regierungsverhandlungen nichts weitergeht,so möchte ich ihm in diesen Punkt recht geben"", sagte SPÖ-Budget- undFinanzsprecher Christoph Matznetter am Dienstag. ""An der SPÖ liegt esallerdings nicht, dass es zu diesem Stillstand in der Politikgekommen ist. Wir laden daher Karl Heinz Grasser ein, morgen gleichnach der Sitzung des Untersuchungsausschusses in derVerhandlungsgruppe 10 zu erscheinen, um eine gemeinsame Finanzpolitikfür die kommende Legislaturperiode zu erarbeiten"", so Matznetter.****""Wir haben im Anschluss an den Untersuchungsausschuss den ganzenTag und auch die Nacht Zeit, um über ein Arbeitsübereinkommenzwischen SPÖ und ÖVP zu verhandeln"", sagte der SPÖ-Politiker. Sokönnte man sich in der Verhandlungsgruppe sofort daran machen,Lösungen für die zu erwartenden Wachstumsschwäche in Österreich zuerarbeiten. Matznetter erinnerte daran, dass dieEU-Konjunkturprognose für Österreich bei weitem nicht so rosig istwie die des Finanzministeriums. So sei für das Jahr 2008 nur einWachstum von 2,1 Prozent laut EU zu erwarten. ""Das ist zu wenig, umder Arbeitslosigkeit Herr zu werden. Es besteht daher dringenderHandlungsbedarf, und es wird höchste Zeit, dass die ÖVP wieder zumVerhandlungstisch zurückkehrt, um mit der SPÖ eine stabile,handlungsfähige Regierung zu bilden"", schloss Matznetter. (Schluss)nsRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | SPKprintStichworteSPÖMatznetterGrasserRegierungsverhandlungenChannelPolitikWirtschaft"
"Morgen Mittwoch, 8. November: Burgstaller/Haberzettl - Pressekonferenz um 10 Uhr","Wien (SK) - Die Salzburger Landeshauptfrau Gabi Burgstaller und FSG-Vorsitzender Wilhelm Haberzettl, beide SPÖ-Verhandler der Gruppe Soziales, Armutsbekämpfung, Pensionen, Gesundheit und Pflege laden die VertreterInnen...",2006-11-07T12:26:29+01:00,https://www.ots.at/presseaussendung/OTS_20061107_OTS0138/morgen-mittwoch-8-november-burgstallerhaberzettl-pressekonferenz-um-10-uhr,"Wien (SK) - Die Salzburger Landeshauptfrau Gabi Burgstaller undFSG-Vorsitzender Wilhelm Haberzettl, beide SPÖ-Verhandler der GruppeSoziales, Armutsbekämpfung, Pensionen, Gesundheit und Pflege ladendie VertreterInnen der Medien zu einer Pressekonferenz zum Thema""SPÖ-Vorschläge für ein Regierungsprogamm in den Bereichen Soziales -Schwerpunkte Pensionen und Gesundheit"" ein. ****Zeit: Morgen Mittwoch, 8. November 2006, 10 UhrOrt: Parlament, SPÖ-Stützpunktzimmer(Schluss) mmRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | SPKprintStichworteSPÖTerminBurgstallerHaberzettlChannelPolitik"
Menschliche Sicherheit für eine nachhaltige Zukunft,SP-Bayr bei der Konferenz der Sozialistischen Internationale in Chile,2006-11-07T12:21:09+01:00,https://www.ots.at/presseaussendung/OTS_20061107_OTS0137/menschliche-sicherheit-fuer-eine-nachhaltige-zukunft,"SP-Bayr bei der Konferenz der Sozialistischen Internationale in ChileWien (SK) - Die Konferenz der Sozialistischen Internationale (SI)in Santiago de Chile wurde am Montag von Chiles Präsidentin MichelleBachelet und dem Präsidenten der SI, George Papandreou, eröffnet.Gekommen waren rund 500 Delegierte aus aller Welt, um unter dem Motto""Für eine nachhaltige Zukunft"" Visionen und ihre Umsetzbarkeit zudiskutieren. Petra Bayr, entwicklungspolitische Sprecherin der SPÖ,skizzierte in ihrer Rede die mögliche Realisierung einer gemeinsamenWelt der menschlichen Sicherheit. ****Was die Bedrohungen unserer gegenwärtigen Welt betrifft, stellte Bayrheraus, dass nicht nur ein Terror-Netzwerk wie das Osama Bin Ladensoder der unberechenbare nordkoreanische Kim Jong II echte Bedrohungendarstellen, sondern Hunger, Armut und die Perspektivenlosigkeitvieler Menschen der hochexplosive Zündstoff sind, welcher einfriedvolles Zusammenleben behindert.Unter diesem Gesichtspunkt müsse die weltweit ansteigende Zahl anFlüchtlingen und die damit einhergehenden Probleme gesehen und zulösen versucht werden, so Bayr. Sie unterstrich damit, dassMigrationsströme, wie der aus Afrika nach Europa oder jener von Süd-nach Nordamerika, unmöglich durch bloße Abschottung der Grenzen zubewältigen sein werden, sondern nur durch das Schaffen vonindividuellen und gesellschaftlichen Perspektiven in den armenLändern.Bayr betonte in ihrer Rede, dass ""Menschliche Sicherheit"" nicht bloßdie Abwesenheit von Gewalt sei - diese umfasse vielmehr ein reichesSpektrum, welches Menschenrechte, demokratische Regierungsformen, einfunktionierendes Arbeitsrecht sowie Gesundheits- und Bildungswesenbeinhaltet. Daran müsse in den Herkunftsländern der Flüchtlingegearbeitet werden. ""Ich bin überzeugt"", so Bayr, ""dass nur eine Welt,die frei von Armut, Unterdrückung, Ausbeutung, Diskriminierung,Machismus, Umweltzerstörung, Ungleichheit, Krieg und Unwissenheiteine Welt ist, in der wir alle 6,4 Milliarden Menschen überlebenwerden können.""Die Konferenz hat weiters den Schwerpunkt ""Energiegewinnung undKlimawandel"", welcher auch die aktuellen Beratungen in Nairobireflektiert, und endet heute mit der Diskussion über dieMöglichkeiten einer aktiven Friedenspolitik, welche sowohlKonfliktprävention als auch Konfliktlösung beinhaltet. (Schluss)ah/mmRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | SPKprintStichworteSPÖBayrSIChannelPolitik"
"Kräuter zu Eurofighter-Untersuchungsausschuss: ""Herunternudeln"" kommt nicht in Frage - SPÖ für sachliche und professionelle Ausschussarbeit","Wien (SK) - Der SPÖ-Fraktionsvorsitzende im Eurofighter-U-Ausschuss, Günther Kräuter zeigte sich über die aktuellen Aussagen der ÖVP verwundert. ""Die Vorstellung, man könne jeden Tag in einem Untersuchungsausschuss...",2006-11-07T12:09:01+01:00,https://www.ots.at/presseaussendung/OTS_20061107_OTS0132/kraeuter-zu-eurofighter-untersuchungsausschuss-herunternudeln-kommt-nicht-in-frage-spoe-fuer-sachliche-und-professionelle-ausschussarbeit,"Wien (SK) - Der SPÖ-Fraktionsvorsitzende imEurofighter-U-Ausschuss, Günther Kräuter zeigte sich über dieaktuellen Aussagen der ÖVP verwundert. ""Die Vorstellung, man könnejeden Tag in einem Untersuchungsausschuss verhandeln ist völligabsurd, der ÖVP sind parlamentarische Spielregeln beiUntersuchungsausschüssen offensichtlich unklar."" ****Zuerst müssen Akten und Dokumente angefordert werden, dann habendie Abgeordneten das Recht und die Pflicht, die Unterlagen sorgfältigzu studieren, darauf erfolgt die Erarbeitung einer Zeugenliste,danach komme es zu den Zeugenbefragungen, weitere Dokumente könnenerforderlich werden, ebenso weitere Zeugenladungen. Nach Abschlussder Ausschusstagungen ist ein Bericht zu erarbeiten, und einmöglicher Konsens zwischen den Fraktionen zu verhandeln. Die SPÖ istan einer sachlichen, raschen und professionellen Ausschussarbeitinteressiert. ""Ein 'Herunternudeln' kommt aber in keinem Fall inFrage"", betonte Günther Kräuter, SPÖ-Fraktionsvorsitzender imEurofighter-Untersuchungsausschuss.""Ernsthafte Zweifel"" äußerte Kräuter am ""taktischen Geschick""Verteidigungsminister Platters und der ""Wirtschaftskompetenz"" derÖVP: ""Noch vor Beginn der Untersuchungen Ausstiegskosten nach Angabendes naturgemäß einseitig interessierten Herstellers und Verkäufers inder Höhe von 1,2 Mrd. Euro hinauszuposaunen, ist gelinde gesagtungeschickt."" Der ""Auftrag"" des ÖVP-Klubs an Platter, mit dieser""Parteiaktion"" erstmals Ausstiegskosten von EADS zu eruieren, werfekein gutes Licht auf das wirtschaftspolitisches Grundverständnis derÖVP-Verantwortlichen.Nach Vertragsvorlage und eingehendem Studium würden daher mitHilfe von hochprofessionellen Rechtskundigen einerseits ""dasrechtliche Ausstiegsszenario"" und andererseits ""die möglichen Kosten""zu erheben sein. Kräuter: ""Erst dann ist es aufgrund objektiver Datenund Fakten möglich, Ausstiegskosten einzuschätzen."" Mit demunüberlegten Vorpreschen habe Platter der Sache keinen guten Diensterwiesen und er werde sich dazu kritische Fragen imUntersuchungsausschuss gefallen lassen müssen, betonte Kräuterabschließend. (Schluss) js/mpRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | SPKprintStichworteSPÖKräuterEurofighterU-AusschussChannelPolitik"
Eurofighter: Darabos kritisiert Platters Ausstiegszahlen,Darabos will über Alternativen zu Eurofighter verhandeln,2006-11-07T12:00:26+01:00,https://www.ots.at/presseaussendung/OTS_20061107_OTS0127/eurofighter-darabos-kritisiert-platters-ausstiegszahlen,"Darabos will über Alternativen zu Eurofighter verhandelnWien (SK) - Kritik an den gestrigen Aussagen vonVerteidigungsminister Platter über die Ausstiegskosten für denEurofighter-Vertrag übte SPÖ-Bundesgeschäftsführer Norbert Darabosheute in der Pressekonferenz mit Bundesgeschäftsführerin Doris Bures.Platters Aufritt sei ""nicht seriös"" und ""ein Schildbürgerstreich""gewesen und es sei ""einzigartig"", dass die Ausstiegskostenausschließlich beim Verkäufer nachgefragt werden. ""Der Ausstieg kannja nicht teurer sein als die Lieferung des Produkts."" Es gebejedenfalls Alternativen zum Eurofighter, und er, so Darabos, würdemit der ÖVP gerne darüber verhandeln. ****Laut Platter würde der Ausstieg rund 1,3 Milliarden Euro kosten.18 ""nackte"" Flugzeuge kosten 1,16 Milliarden Euro. ""Das ist ja völligabsurd"", wenn der Ausstieg teurer sei als die Lieferung des Produkts.Darüber hinaus würden 2007 erst vier der 18 Flieger geliefert. ""Ichfordere Platter auf, den Wunschzettel von EADS in den Papierkorb zuschmeißen und von österreichischer Seite einen Ausstieg seriös zuprüfen.""Angesprochen auf mögliche Alternativen zum Eurofighter betonteDarabos, es gebe diese Alternativen. Zum einen habe Österreichderzeit eine funktionierende Flugraumüberwachung. Zum anderen gebe esdie Möglichkeit von Leasing und auch Angebote von anderenHerstellern, die günstiger seien als die Erhaltungskosten derEurofighter. Österreich sei jedenfalls das einzige Land der Welt, dasnicht im EADS-Verbund ist und trotzdem Flieger gekauft hat. ""Ichhätte gerne mit der ÖVP schon darüber verhandeln. Die Termine warenbereits fixiert. Ich würde mich freuen, wenn die Verhandlungen wiederrasch aufgenommen werden.""""Keinen Millimeter"" werde die SPÖ allerdings zurückweichen, wasdie transparente Arbeit der Untersuchungsausschüsse betrifft. Einensolchen Ausschuss könne man nicht in sechs Wochen ""schlampigherunternudeln"", so Darabos. (Schluss) ahRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | SPKprintStichworteSPÖDarabosEurofighterÖVPChannelPolitik"
Bures appelliert an ÖVP: An den Verhandlungstisch zurückkehren und für das Land arbeiten,SPÖ will Große Koalition - Minderheitsregierung kein politisches Ziel,2006-11-07T11:34:37+01:00,https://www.ots.at/presseaussendung/OTS_20061107_OTS0116/bures-appelliert-an-oevp-an-den-verhandlungstisch-zurueckkehren-und-fuer-das-land-arbeiten,"SPÖ will Große Koalition - Minderheitsregierung kein politisches ZielWien (SK) - SPÖ-Bundesgeschäftsführerin Doris Bures hat namens derSPÖ heute neuerlich an die ÖVP appelliert, an den Verhandlungstischzurückzukehren. Das Wahlergebnis zeige, dass die Bevölkerung einestabile Regierung wünsche. Dies sei auch der Wunsch desBundespräsidenten und diesen Wunsch gelte es zu respektieren. Dasganze Land sei seit Wochen mit den Befindlichkeiten der ÖVPbeschäftigt - ""jetzt geht es darum, sich mit den Befindlichkeiten undProblemen des Landes zu beschäftigen"", so Bures in einer gemeinsamenPressekonferenz mit Bundesgeschäftsführer Norbert Darabos. ""UnserZiel bleibt die Große Koalition. Eine Minderheitsregierung ist nichtunser politisches Ziel"", so Bures. ****Die SPÖ habe in den vergangenen Wochen ""Brücken gebaut und Händegereicht"", erinnerte Bures an die Aufarbeitung des Wahlkampfes undEhrenerklärungen. Jetzt müsse man sich an die Arbeit machen, ""denn esgibt viel zu tun"". Als Beispiel nannte Bures die Arbeitsmarktpolitik.Hier laufe mit 31. Dezember die Sonderfinanzierung für aktiveArbeitsmarktpolitik, die die Regierung im Wahljahr zur Verfügunggestellt hat, aus. Wenn man nichts für den Arbeitsmarkt tue, danngebe es wieder an die 300.000 Arbeitslose im Winter, so Bures.""Die SPÖ will für dieses Land arbeiten und eine Koalition mit derÖVP. Dieses Ziel verfolgen wir, ansonsten keines."" EineMinderheitsregierung sei zwar verfassungsrechtlich möglich, so Buresauf eine entsprechende Journalistenfrage. Aber: ""EineMinderheitsregierung ist nicht unser politisches Ziel.""SPÖ-Vorsitzender Alfred Gusenbauer werde in den nächsten Tagen dasGespräch mit VP-Obmann Schüssel suchen; auch auf anderen Ebenen gebees Gespräche mit der ÖVP. Die ÖVP müsse nun klar sagen, ob sie bereitist, so rasch wie möglich eine Regierung zu bilden. ""Die Mehrheit derBevölkerung hat kein Interesse, dass das Jahr zu Ende geht und eineRegierung im Amt ist, die sich in Streik befindet."" Die ÖVP sollesich nun noch eine Woche mit den eigenen Befindlichkeitenauseinandersetzen, ""dann muss für das Land gearbeitet werden"", soBures. ""Ich reiche der ÖVP die Hände.""""Nicht nahe treten"" könne die SPÖ allerdings dem ÖVP-Vorschlag,erst nach Ende der U-Ausschüsse zu verhandeln. Dies bedeuteinakzeptablen Zeitdruck auf die U-Ausschüsse und würde dieRegierungsverhandlungen ""auf die lange Bank schieben"". ""Das ist keinVorschlag, sondern ein Anschlag auf parlamentarische Kontrollrechte"",so Bures. Man habe den Eindruck, dies sei der Versuch, Einfluss aufdie Ergebnisse der U-Ausschüsse zu nehmen. ""Das ist nicht das Zielparlamentarischer Kontrolle"", so Bures. (Schluss) ahRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | SPKprintStichworteSPÖBuresÖVPRegierungsverhandlungenChannelPolitik"
Audio-OTS von Doris Bures und Norbert Darabos auf www.spoe.at,Wien (SK) - Der SPÖ-Pressedienst stellt in Kürze O-Töne von SPÖ-Bundesgeschäftsführerin Doris Bures und SPÖ-Bundesgeschäftsführer Norbert Darabos auf der SPÖ-Homepage unter http://www.spoe.at/jump.php?P=261...,2006-11-07T11:26:41+01:00,https://www.ots.at/presseaussendung/OTS_20061107_OTS0110/audio-ots-von-doris-bures-und-norbert-darabos-auf-wwwspoeat,"Wien (SK) - Der SPÖ-Pressedienst stellt in Kürze O-Töne vonSPÖ-Bundesgeschäftsführerin Doris Bures und SPÖ-BundesgeschäftsführerNorbert Darabos auf der SPÖ-Homepage unterhttp://www.spoe.at/jump.php?P=261als Download zur Verfügung. Themen:""Koalitionsverhandlungen und Eurofighter"". **** (Schluss) mmRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | SPKprintStichworteSPÖAudioBuresDarabosChannelPolitik"
Matznetter: EU-Konjunkturprognose bestätigt Handlungsbedarf,"Wien (SK) - ""Eine große Koalition sollte Lösungen gegen die zu erwartende Wachstumsschwäche erarbeiten"", benannte SPÖ-Budget- und Finanzsprecher Christoph Matznetter eine der wichtigen Ziele einer SPÖ/ÖVP-Regierung....",2006-11-07T11:13:39+01:00,https://www.ots.at/presseaussendung/OTS_20061107_OTS0102/matznetter-eu-konjunkturprognose-bestaetigt-handlungsbedarf,"Wien (SK) - ""Eine große Koalition sollte Lösungen gegen die zuerwartende Wachstumsschwäche erarbeiten"", benannte SPÖ-Budget- undFinanzsprecher Christoph Matznetter eine der wichtigen Ziele einerSPÖ/ÖVP-Regierung. Die Herbstprognose der EU-Kommission geht fürÖsterreich von einem Wachstum von 2,6 Prozent im Jahr 2007 und vonnur noch 2,1 Prozent im Jahr 2008 aus. Mit dieser Prognose liegeÖsterreich ab dem Jahr 2008 wieder deutlich schlechter als derDurchschnitt der EU (laut Kommission: 2,4 Prozent), stellteMatznetter gegenüber dem SPÖ-Pressedienst fest. ****""Wir haben dringenden Handlungsbedarf, um das Wachstum anzukurbelnund damit wieder mehr Jobs zu schaffen und die Arbeitslosigkeitdeutlich zu senken"", so Matznetter. Eine große Koalition aus SPÖ undÖVP sollte längst an Lösungen gegen die zu erwartendeWachstumsschwäche arbeiten. Bedauerlicherweise verweigere sich dieÖVP dieser konstruktiven Arbeit.Die EU-Prognose bestätige, dass die SPÖ mit ihren vorsichtigenWirtschaftsannahmen beim Kassasturz völlig richtig gelegen ist, soMatznetter weiter. Selbst der Kompromiss beim Kassasturz (2,3 ProzentWachstum ab dem Jahr 2008) erscheint nach dieser Prognose als sehroptimistisch angesetzt.""Aus unserer Sicht muss es das Ziel der nächsten Bundesregierungsein, das Wachstum deutlich über den EU-Schnitt zu steigern, um dieArbeitslosigkeit zu senken. Daher fordere ich die ÖVP dringend auf,an den Verhandlungstisch zurückzukehren, um gemeinsam die Trendumkehrbei Wachstum und bei Arbeitslosigkeit einzuleiten"", schlossMatznetter. (Schluss) nsRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | SPKprintStichworteSPÖMatznetterEUKonjunkturPrognoseChannelPolitikWirtschaft"
