Titel,Teaser,Datum,Link,Inhalt
Moslem-Studie - Darabos: Riesenblamage für Prokop,"Zuwanderung nach Österreich ist ein Privileg, aber kein Recht",2006-05-19T12:20:08+02:00,https://www.ots.at/presseaussendung/OTS_20060519_OTS0168/moslem-studie-darabos-riesenblamage-fuer-prokop,"Zuwanderung nach Österreich ist ein Privileg, aber kein RechtWien (SK) - Nach der Vorlage der heutigen Moslem-Studie sei dieBlamage für Innenministerin Prokop perfekt, sagteSPÖ-Bundesgeschäftsführer Norbert Darabos. Ihre Aussagen der letztenTage seien aus der Luft gegriffen und hätten mit den Inhalten derStudie nichts zu tun. Darabos am Freitag gegenüber demSPÖ-Pressedienst weiter: ""Was die Österreicherinnen und Österreichervon den Zuwanderern erwarten, nämlich dass sie ihre eigeneVerantwortung akzeptieren, hat Innenministerin Prokop in den letztenTagen vermissen lassen: Prokop hat in unverantwortlicher Weise eineStudie uminterpretiert und damit im hochsensiblen Bereich derIntegration für große Verunsicherung gesorgt"", erklärte Darabos. ****Der ÖVP müsse man den Vorwurf machen, dass sie in den letzten Jahrenunkoordiniert und ohne Plan - über die Saisonier-Kontingente und dieGrenzgängerabkommen - immer mehr Ausländer nach Österreich geholthabe ""und sich dabei um Integration nicht im mindesten gekümmerthat"".Die SPÖ vertrete die Position, dass ""Zuwanderung nach Österreich einPrivileg, aber kein Recht"" sei. Bestimmte Regeln gelte es,einzuhalten, wie Respekt vor den Rechten der Frauen, Toleranzgegenüber der religiösen Haltung anderer und friedliche Lösung vonKonflikten.Auf der anderen Seite bedürfe es vermehrter Anstrengungen seitens derPolitik, um bessere Voraussetzungen für die Integration zu schaffen.Deshalb trete die SPÖ für ein besseres Angebot an Deutschkursen ein.Darabos bekräftigte außerdem, dass unter einer SPÖ-geführtenRegierung ein Staatssekretariat für Zuwanderung und Integrationeingerichtet werde. (Schluss) seRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | SPKprintStichworteSPÖDarabosIntegrationChannelPolitik"
Krainer fordert EU-weite Volksabstimmung über AKW,Pröll lässt nächste Chance auf Initiative ungenützt,2006-05-19T12:07:53+02:00,https://www.ots.at/presseaussendung/OTS_20060519_OTS0155/krainer-fordert-eu-weite-volksabstimmung-ueber-akw,"Pröll lässt nächste Chance auf Initiative ungenütztWien (SK) - ""Vor nicht einmal zwei Wochen meint die Chefin dertschechischen Behörde für atomare Sicherheit, dass es 'noch vielArbeit erfordere, damit Temelin ausreichend sicher ist'. Und heutemüssen wir lesen, dass darüber nachgedacht wird, Temelin auszubauen"",so SPÖ-Umweltsprecher Kai Jan Krainer am Freitag gegenüber demSPÖ-Pressedienst. Atomkraft könne nicht auf nationaler Ebenebehandelt werden. ""Die Risiken und Auswirkungen sindgrenzüberschreitend. Die Zukunft gehört den erneuerbarenEnergieformen, Atomkraft ist endlich, gefährlich und teuer. Darübermüssen wir auf europäischer Ebene sprechen."" ****Für solche Gespräche hat es auch von Seiten der österreichischenRegierung und Minister Pröll im vergangenen Jahr große Ankündigungengegeben. ""Heute findet der informelle Umweltministerrat der Unionstatt. Über Atomkraft wird allerdings nicht geredet"", kritisiertKrainer die konsequente Untätigkeit Minister Prölls. NeueAtomkraftwerke dienen im liberalisierten Strommarkt meist dazu, umStrom exportieren und verkaufen zu können. ""Das ist eine Frage aufeuropäischer Ebene. Deshalb fordern wir eine europaweiteVolksabstimmung"", so Krainer abschließend. (Schluss) jsRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | SPKprintStichworteSPÖKrainerEUAtomkraftChannelPolitik"
Grossmann zu Haubner: Jugendliche brauchen Taten statt Worte,Grossmann fordert Bundesjugendbeirat als beratendes Gremium bei der Gesetzgebung,2006-05-19T11:33:38+02:00,https://www.ots.at/presseaussendung/OTS_20060519_OTS0129/grossmann-zu-haubner-jugendliche-brauchen-taten-statt-worte,"Grossmann fordert Bundesjugendbeirat als beratendes Gremium bei der GesetzgebungWien (SK) - ""Herzliche Gratulation der österreichischenBundesjugendvertretung zum fünfjährigen Bestehen. Aber diesesJubiläum sollte der Regierung Anlass sein, die demokratischenMitentscheidungsrechte Jugendlicher zu stärken, anstatt bloßsalbungsvolle Reden bei einem Festakt von sich zu geben"", sagteSPÖ-Jugendsprecherin Elisabeth Grossmann am Freitag gegenüber demSPÖ-Pressedienst. ""Es wäre wünschenswert, wenn dieBundesjugendvertretung nicht nur zu ihrem Jubiläum, sondern auch inder politischen Praxis ernst genommen würde"", forderte Grossmann eineaktive Einbindung der Bundesjugendvertretung in Form einesJugendbeirats. ****Grossmann betonte, dass die Bundesjugendvertretung über alleweltanschaulichen, konfessionellen und ideologischen Gegensätzehinweg konstruktiv zusammen arbeiten und ""Gemeinsames über Trennendesstellen"". Womit die Bundesjugendvertretung Beispiel wirkend für somanches Gremium, in dem ältere Mitglieder sitzen, wäre.""Derzeit ist die Situation österreichischer Jugendlicher alles andereals zufrieden stellend"", so Grossmann, die daran erinnerte, dass ""dieschwarz-bunte Regierung die Rekord-Jugendarbeitslosigkeit verursachtund einen Kahlschlag im Bildungswesen zu verantworten hat. Zugleichwerden den jungen Menschen politische Mitwirkungsrechte, insbesonderedas Wählen mit 16, vorenthalten"", forderte Grossmann abschließend:""Taten statt Worte!"" (Schluss) upRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | SPKprintStichworteSPÖGrossmannJugendChannelPolitik"
"Kräuter: ""ASFINAG-Jubelmeldungen pervers!""",Ex-Politikerversorgung trotz mehr als 10 Mrd. Schulden,2006-05-19T11:18:53+02:00,https://www.ots.at/presseaussendung/OTS_20060519_OTS0116/kraeuter-asfinag-jubelmeldungen-pervers,"Ex-Politikerversorgung trotz mehr als 10 Mrd. SchuldenWien (SK) - Als ""geradezu pervers"" bezeichnetSPÖ-Rechnungshofsprecher Günther Kräuter die heute abgesetzteJubelmeldung der ASFINAG. Kräuter Freitag gegenüber demSPÖ-Pressedienst: ""Millionenverschwendung für 160-Tempobolzerei,60-Millionen-Malaise durch Europassdeal und zumindest 40 MillionenSchaden durch Organisationschaos und Strukturzersplitterung wurdenbei der Bilanzdarstellung offensichtlich vergessen.Noch-Verkehrsminister Hubert Gorbach hat auf allen Linien versagt,auf den Verkehrsteilnehmer und Steuerzahler kommen bittere Jahre derSchuldentilgung zu."" Die ASFINAG sei nicht wie großspurig behauptetder ""Motor des Wirtschaftsstandortes Österreichs"", sondern die""Schuldenmaschine der Republik"", hält Kräuter fest. ****Kräuter kritisiert neuerlich die ""Versorgung des Ex-Ministers undGorbach-Haider-Parteifreundes Reichhold mit einem hoch bezahltenManagerposten in der ASFINAG"": ""Für diese peinlichste und teuerstePostenschacherei der Regierung Schüssel wird trotz mehr als 10Milliarden-Euro-Verschuldung der ASFINAG der Steuerzahler zusätzlichzur Kasse gebeten."" (Schluss) jsRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | SPKprintStichworteSPÖKräuterASFINAGBilanzChannelPolitik"
Becher ad Mietrechtsnovelle: Mietrecht verkommt zur Spielwiese der Vermieterlobby,Eindämmung steigender Mietpreise für Regierung kein Thema,2006-05-19T10:45:22+02:00,https://www.ots.at/presseaussendung/OTS_20060519_OTS0099/becher-ad-mietrechtsnovelle-mietrecht-verkommt-zur-spielwiese-der-vermieterlobby,"Eindämmung steigender Mietpreise für Regierung kein ThemaWien (SK) - ""Wenn die Regierung daran geht, das Mietrecht zureformieren, verheißt das für die Mieter nichts Gutes"". Das, so dieSPÖ-Abgeordnete Ruth Becher gegenüber dem SPÖ-Pressedienst, zeigesich erneut an der heute, Freitag, auf der Tagesordnung desJustizausschusses stehenden Mietrechtsnovelle. Abermals würde eineReform im Mietrechtsbereich zu Lasten der Mieter gehen. Dies lassesich an der Einschränkung der Mietzinsüberprüfungsrechte, derNeuregelung, wonach befristete Mietverträge nach Ablauf nicht mehrautomatisch in einen unbefristeten Vertrag übergehen, der Aufhebungvon Sanktionsmitteln gegen Vermieter im Falle der Unbrauchbarkeiteiner Wohnung nur allzu gut ablesen. ""Eindeutige Gewinner sind wiedereinmal die Vermieter. Das jedem Mieter unter den Nägeln brennendeProblem steigender Mietpreise kümmert die Regierung hingegen nicht"",erklärte Becher. ****Das Mietrecht verkomme so immer mehr zur Spielwiese derVermieterlobby, kritisierte die SPÖ-Abgeordnete und führte als Beweisdazu das Justizministerium ins Treffen, das unumwunden zugegebenhabe, mit diesem Mietrechtsentwurf ""Vermieterfallen"" beseitigen zuwollen. Für Justizministerin Gastinger seien die Vermieter gar""schützenswerte Kreise"". Dass bei soviel Wohlwollen derVermieterseite gegenüber die Rechte der 1,3 Millionen Mieter nichtnur auf der Strecke bleiben, sondern auch in Mitleidenschaft gezogenwerden, dürfe dabei nicht wundern. ""Die Mietrechtsnovelle ist dafürder beste Beweis"", führte Becher aus.Die SPÖ-Abgeordnete kritisierte in diesem Zusammenhang das Vorhaben,bei Wohnungen in Dachaufbauten und Gebäudezubauten keinenMieterschutz mehr vorzusehen. ""In Hinkunft haben Mieter keinengesetzlichen Anspruch mehr auf Betriebskostenabrechnungen undErhaltungsverpflichtungen der Vermieterseite"". ""Künftig"", so Becherweiter, ""müssen Mieter bei Haussanierungen mit starkenMietzinsanhebungen durch die Kürzung der Hauptmietzinsreserverechnen."" Und in Zukunft müsse sich der Mieter in Acht nehmen, nichtin die Falle des Vermieters zu tappen, wenn dieser einseitig denMietzins anhebt. Denn dann könne nur mehr längstens drei Jahre derMietzins ob einer eventuell ungerechtfertigen Erhöhung überprüftwerden.Becher machte auch darauf aufmerksam, dass selbst der als großesZugeständnis an die Mieterseite gepriesene Ersatzanspruch beikaputten Heizthermen keine wirkliche Verbesserung darstelle, zumalder Mieter nur dann eine Kostenrückerstattung erhalte, wenn erinnerhalb von 10 Jahren aus der Wohnung ausziehe.Becher: ""Die Mietrechtsnovelle ist eine klare Themenverfehlung. WasNot tut, sind Maßnahmen zur Eindämmung der stetig steigendenWohnkosten"". Dazu bedürfe es einer Änderung des Richtwertsystems miteiner Begrenzung der Zu- und Abschläge und einer Deckelung derZuschläge auf max. 25 Prozent sowie einer wirksamen Beschränkung derKautionen. Die von der SPÖ hierzu eingebrachten Entschließungsanträgestehen heute im Justizausschuss auf der Tagesordnung. ""Wenn dieRegierungsparteien noch einen Funken an sozialem Gewissen haben"", sodie SPÖ-Abgeordnete abschließend, ""stimmen sie diesenGesetzesinitiativen für ein leistbares Wohnen zu."" (Schluss) up/mmRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | SPKprintStichworteSPÖBecherWohnenMietrechtsnovelleChannelPolitik"
"Gartlehner zu Murauer: Wo sind die echten Eurofighter ""Top-Profiteure""?","Wien (SK) - ""Wenn ÖVP-Abgeordneter Murauer die Firma MAN Steyr als einen 'Top-Profiteur' der Eurofighter-Gegengeschäfte bezeichnet und die Kampfflieger als 'wichtigen Impuls' für die Region Steyr bejubelt, dann...",2006-05-19T10:13:08+02:00,https://www.ots.at/presseaussendung/OTS_20060519_OTS0081/gartlehner-zu-murauer-wo-sind-die-echten-eurofighter-top-profiteure,"Wien (SK) - ""Wenn ÖVP-Abgeordneter Murauer die Firma MAN Steyr alseinen 'Top-Profiteur' der Eurofighter-Gegengeschäfte bezeichnet unddie Kampfflieger als 'wichtigen Impuls' für die Region Steyrbejubelt, dann merkt man, dass er von der realen Situation amArbeitsmarkt in Steyr keine Ahnung hat. Abgesehen davon sitzen die'Top-Profiteure' anderswo"", kommentierte der Steyrer SPÖ-AbgeordneteKurt Gartlehner die polemischen Angriffe des ÖVP-Politikers vomDonnerstag. ****Die Arbeitslosigkeit in Steyr sei mit 2.655 gemeldetenArbeitslosen katastrophal, im Vergleich zum Vorjahr sei sie im Aprilnoch um 7,2 Prozent gestiegen. ""Bei solchen Zahlen den Bürgerinnenund Bürgern einreden zu wollen, dass sie von derGeldverschwendungsaktion Eurofighterkauf profitieren, ist Zynismuspur. Im April 2005 versprach Schüssel im Parlament 300 Arbeitsplätzebei MAN in Steyr, davon kann keine Rede sein"", so Gartlehner Freitaggegenüber dem SPÖ-Pressedienst.Zur SPÖ-Kritik am seltsamen Kaufvertrag falle Murauer nicht mehrein als ein geringschätziges ""Abfangjäger-Theater"". ""Ich denke dieseFormulierung zeigt, was die ÖVP und Murauer von der Kontrolle durchdas Parlament halten. Nach der gestrigen Sondersitzung stellt sichmir noch deutlicher die Frage nach den echten 'Top-Profiteuren' desEurofighter-Geschäfts. Die Betriebe in Steyr, die Region oder gar diearbeitende Bevölkerung sind es mit Sicherheit nicht"", stellteGartlehner abschließend fest. (Schluss) js/mmRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | SPKprintStichworteSPÖGartlehnerEurofighterSteyrMurauerChannelPolitik"
"Samstag, 20. Mai: Prammer/Stadlbauer/Wehsely/Brauner beim 1. Österreichischen Kongress der sozialdemokratischen Kommunalpolitikerinnen","Wien (SK) - Wir erlauben uns, die VertreterInnen der Medien am Samstag, 20. Mai 2006, zum 1. Österreichischen Kongress der sozialdemokratischen Kommunalpolitikerinnen einzuladen. Die Details entnehmen Sie bitte...",2006-05-19T10:04:15+02:00,https://www.ots.at/presseaussendung/OTS_20060519_OTS0070/samstag-20-mai-prammerstadlbauerwehselybrauner-beim-1-oesterreichischen-kongress-der-sozialdemokratischen-kommunalpolitikerinnen,"Wien (SK) - Wir erlauben uns, die VertreterInnen der Medien amSamstag, 20. Mai 2006, zum 1. Österreichischen Kongress dersozialdemokratischen Kommunalpolitikerinnen einzuladen. Die Detailsentnehmen Sie bitte wie folgt. ****10.00 Uhr Begrüßung/Moderation:SPÖ-Bundesfrauengeschäftsführerin Bettina Stadlbauer10.15 Uhr Begrüßungsworte:Konsumentenschutz- und Integrationsstadträtin Sonja WehselyGesundheits- und Sozialstadträtin Renate BraunerRenate Angerer, Bezirksvorsteherin Simmering11.05 Uhr Referat:SPÖ-Frauenvorsitzende und II. Nationalratspräsidentin Barbara Prammerreferiert zum Thema ""Frauenpolitik in der Gemeinde""11.30 Uhr Bürgermeisterinnen-Gesprächsrunde:Grete Gruber, Bürgermeisterin von JudenburgRosemarie Schönpass, Bürgermeisterin von AmpfelwangHelga Hammerschmied, Bürgermeisterin von LeogangModeration: Bigi Handlosdanach Workshops zu Themen der GemeindepolitikOrt: Schloss Neugebäude, Simmering(Schluss) mmRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | SPKprintStichworteSPÖTerminPrammerStadlbauerChannelPolitik"
Bures zu Wohnrecht: Nicht sehenden Auges weitere Verfassungswidrigkeiten beschließen,Novelle von der Tagesordnung nehmen und nachverhandeln,2006-05-19T09:41:46+02:00,https://www.ots.at/presseaussendung/OTS_20060519_OTS0051/bures-zu-wohnrecht-nicht-sehenden-auges-weitere-verfassungswidrigkeiten-beschliessen,"Novelle von der Tagesordnung nehmen und nachverhandelnWien (SK) - SPÖ-Bundesgeschäftsführerin Doris Bures fordertanlässlich des heutigen Justizausschusses die ÖVP auf, dieWohnrechtsnovelle von der Tagesordnung zu nehmen. Es dürfe nach dem""teuren Flop"" der Brieffächer nicht ""sehenden Auges eine weitereVerfassungswidrigkeit beschlossen werden. Bures ist überzeugt, dassdie vom BZÖ geforderte RH-Prüfung der gemeinnützigenWohnbaugenossenschaften dem Gleichheitsgrundsatz widerspricht und vordem Verfassungsgerichtshof nicht halten würde. Eine RH-Kontrollekönne es nur geben, wenn alle Genossenschaften geprüft werden. ****Nachverhandlungen seien aber auch notwendig, weil der Entwurf ""sehrviele Fallstricke für die Mieter"" in sich berge. Die ÖVP solle dasneue Mietrecht der nächsten Regierung überlassen; die ÖVP-Politikhabe in den vergangenen Jahren die rechtliche Stellung der Mieterschon enorm geschwächt und die Kostenbelastung für das Wohnen in dieHöhe getrieben.Am nun vorliegenden Entwurf kritisiert Bures vor allem, dass dasÜberprüfungsrecht für die Mietzinshöhe eingeschränkt wird, derAnwendungsbereich des Mietrechts durch die Herausnahme von Zubautenund Aufstockungen weiter eingeschränkt wird, und dass ein befristeterMietvertrag, nach dessen Ablaufen weiterhin Miete eingehoben wird,nicht mehr in einen unbefristeten Vertrag übergeht.Schließlich erklärte die SPÖ-Bautensprecherin, dass eine SPÖ-geführteRegierung die Mieten wirksam begrenzen würde. Das Richtwertsystemmüsse reformiert werden: die Zuschläge zum Richtwert sollen mitmaximal 25 Prozent begrenzt werden und ein taxativer Katalog dererlaubten Zuschläge erstellt werden, um die Wohnkosten und denZuschlagsdschungel zu begrenzen. (Schluss) seRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | SPKprintStichworteSPÖBuresWohnrechtChannelPolitik"
"Kräuter: ""Schüssel&Bartenstein belügen Bevölkerung bei Gegengeschäften hochprozentig!""","""Nützliche Aufwendungen"" und ""Provisionen"" über Gegengeschäftsvertrag?",2006-05-19T09:23:24+02:00,https://www.ots.at/presseaussendung/OTS_20060519_OTS0038/kraeuter-schuesselbartenstein-beluegen-bevoelkerung-bei-gegengeschaeften-hochprozentig,"""Nützliche Aufwendungen"" und ""Provisionen"" über Gegengeschäftsvertrag?Wien (SK) - SPÖ-Rechnungshofsprecher Günther Kräuter kritisiertdie Darstellung von Minister Bartenstein, der gestern von einem""angelaufenen Gegengeschäftsvolumen von 800 Millionen Euro bis Ende2005"" gesprochen hatte, auf das Schärfste. Kräuter: ""Bartensteinbezieht immer wieder das FACC-Airbus-380 Geschäft in die Rechnungein, obwohl bereits 40 Tage vor der Entscheidung für den Eurofighterdie Firma EADS am 23.4.2002 bekannt gab, dass 400 MillionenAuftragswert dieses Geschäftes unterzeichnet wurden. Airbus-ManagerKlöpfer stellte fest, dass es nicht richtig sei, den Auftrag alsKompensationsgeschäft darzustellen, da FACC seit zwei Jahren in dieEntwicklung eingebunden war. Damit steht fest, dass Bartenstein beiseiner gestrigen Pressekonferenz die Bevölkerung im Zusammenhang mitGegengeschäften um zumindest 50 Prozent belogen hat."" ****Bartenstein selbst musste bei einer parlamentarischen Anfrageantwortzugeben, dass Gegengeschäfte den Prinzipien ""Sachlichkeit,Zeitlichkeit, Zusätzlichkeit und inländische Wertschöpfung""entsprechen müssen, das Prinzip der Zeitlichkeit sei bei FACC-Airbusnachweislich nicht erfüllt.Mit seiner Gegengeschäftslüge befinde sich Bartenstein allerdings in""schlechter Gesellschaft"" von Bundeskanzler Wolfgang Schüssel.Kräuter: ""Schüssel hat sich in einer ORF-Pressestunde am 4.7.2004gefreut, dass 'seine Zielsetzung im ersten Jahr nachVertragsabschluss eine Milliarde Gegengeschäfte auf den Tisch' imAugust 2004 (!) erreicht sei."" Somit habe Schüssel bei bestenfalls400 Millionen tatsächlichen Gegengeschäftsvolumen nochhochprozentiger als Bartenstein gelogen.Die SPÖ fordert die sofortige Vorlage des Gegengeschäftsvertrages,zumal sich nach der Veröffentlichung des Kaufvertrages herausstelle,dass ""Schmiergelder über den Gegengeschäftsvertrag geflossen seindürften"". Subunternehmer sind in einer""Schmiergeld-Legalisierungsklausel"" des Eurofightervertrages explizitangesprochen. Kräuter: ""Die Bevölkerung hat ein Recht zu erfahren, anwelche Personen, Firmen oder Parteien 'Nützliche Aufwendungen' und'Provisionen' geflossen sind."" (Schluss) js/mmRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | SPKprintStichworteSPÖKräuterEurofighterGegengeschäfteSchüsselBartensteinChannelPolitik"
Bayr: Oberste Priorität des Klimaschutzes in der Entwicklungszusammenarbeit,Klimaveränderungen machen Millionen Menschen heimatlos,2006-05-19T09:12:34+02:00,https://www.ots.at/presseaussendung/OTS_20060519_OTS0024/bayr-oberste-prioritaet-des-klimaschutzes-in-der-entwicklungszusammenarbeit,"Klimaveränderungen machen Millionen Menschen heimatlosWien (SK) - Die derzeit laufenden Verhandlungen der ""AdHoc-Arbeitsgruppe zu weiteren Verpflichtungen für AnhangI-Vertragspartner des Kyoto-Protokolls"" über die weiterenVerpflichtungen zum Kyoto-Protokoll nach der erstenVerpflichtungsperiode bis 2012, nimmt Petra Bayr,SPÖ-Bereichssprecherin für Entwicklungszusammenarbeit, zum Anlass, umdie Dringlichkeit der Fortführung der Maßnahmen zum Kyoto-Protokollfür die globale Entwicklung zu betonen. ****Die in Bonn stattfindende UN-Klimatagung nennt Bayr eine wichtigeWeichenstellung für die nächsten Jahre, die auch nachhaltigenEinfluss auf außerhalb des Umweltbereichs gelegene Agenden habenwird. ""Wir müssen uns darüber im Klaren sein, dass die BereicheUmwelt und Klimaveränderung maßgebliche Auswirkungen auf die gesamteFlüchtlingsproblematik haben"", so Bayr eindringlich, ""da sich z.B.mit der fortschreitenden Wüstenbildung durch klimatischeVeränderungen die Lebensbedingungen in derzeit ohnediesbenachteiligten Regionen der Erde - vor allem südlich der Sahara -noch weiter verschlechtern werden!""Laut UN-Schätzungen wird die Wüstenausbreitung in den nächstenJahrzehnten die Existenzgrundlage von 1,2 Milliarden Menschengefährden. Bayr dazu: ""Zum einen geht es um Maßnahmen, die eineweitere drastische Veränderung des Klimas eindämmen können, zumanderen müssen auch die Möglichkeiten einer Anpassung an bereitslaufende klimatische Veränderungen rasch gefunden werden!""Die großflächigen Rodungen von Wäldern in Entwicklungsländern nenntBayr in diesem Zusammenhang ein kontraproduktives Engagement, welchesoft als Möglichkeit für wirtschaftliche Entwicklung gepriesen wird.""Wenn wir in Europa in Zukunft auf so genannten Bio-Treibstoff inForm von Raps oder anderen Pflanzen angewiesen sind, wird dieserstens unsere Abhängigkeit von außerhalb Europas liegendenEnergielieferanten nicht verbessern, und zweitens die Verödung vonweiten Gebieten in Lateinamerika zur Folge haben, die sowohl für diedort lebenden Menschen als auch die Umwelt nur als katastrophalbezeichnet werden kann."" (Schluss) up/mmRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | SPKprintStichworteSPÖBayrEntwicklungszusammenarbeitUmweltschutzChannelPolitik"
Darabos: Studie zur Integration ernst nehmen,"SPÖ-Kritik an ""oberflächlichem Umgang"" Prokops mit dem Thema Zuwanderung",2006-05-18T19:34:18+02:00,https://www.ots.at/presseaussendung/OTS_20060518_OTS0298/darabos-studie-zur-integration-ernst-nehmen,"SPÖ-Kritik an ""oberflächlichem Umgang"" Prokops mit dem Thema ZuwanderungWien (SK) - SPÖ-Bundesgeschäftsführer Norbert Darabos spricht sichdafür aus, die aktuelle Studie zur Integration genau zu analysierenund ""jedenfalls ernst zu nehmen"". Die SPÖ werde das sensible Themader Zuwanderung und Integration keinesfalls so oberflächlich, umnicht zu sagen fahrlässig, behandeln, wie dies die ÖVP undInnenministerin Prokop in den letzten Tagen getan haben. ""Einesachliche Analyse wäre auch der verantwortlichen Ministerin gutangestanden"", so Darabos. ****Integrationspolitik brauche Kontinuität, aber auchVerantwortungsbewusstsein, so Darabos. Das sei von der Politikgefordert, denn schließlich verlange man ja auch von den Menschen,die nach Österreich kommen, ihre eigene Verantwortung zu akzeptieren.""Zuwanderung nach Österreich ist ein Privileg, aber kein Recht"",so Darabos. Die Österreicherinnen und Österreicher würden zu Rechterwarten, dass Zuwanderer bestimmte gesellschaftliche Regelneinhalten: Respekt vor den Rechten der Frauen, Toleranz gegenüber derreligiösen Haltung anderer und friedliche Lösung von Konflikten.Ebenso müsse die Politik ihrer Verantwortung imIntegrationsbereich nachkommen. Deshalb trete die SPÖ für einbesseres Angebot an Deutschkursen ein. Darabos bekräftigte außerdem,dass unter einer SPÖ-geführten Regierung ein Staatssekretariat fürZuwanderung und Integration eingerichtet werde.Rückfragehinweis:Mag. Answer Lang, MAS
   Presse und Kommunikation SPÖ-Bundesgeschäftsführung
   1014 Wien, Löwelstraße 18
   Tel.: 01/53427/253 bzw. 0664/528 51 90
   E-Mail: answer.lang@spoe.at
   www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | SPKprintStichworteSPÖDarabosZuwanderungChannelPolitik"
