Titel,Teaser,Datum,Link,Inhalt
H e u t e: Presseinformation nach dem SPÖ-Parteivorstand,"Wien (SK) - Der SPÖ-Parteivorstand tritt heute Dienstag, 9. Jänner 2007, um 11 Uhr, im Parlament zu einer Sitzung zusammen, um das Ergebnis der Koalitionsverhandlungen zu beraten. Im Anschluss daran findet eine...",2007-01-09T09:41:07+01:00,https://www.ots.at/presseaussendung/OTS_20070109_OTS0035/h-e-u-t-e-presseinformation-nach-dem-spoe-parteivorstand,"Wien (SK) - Der SPÖ-Parteivorstand tritt heute Dienstag, 9. Jänner2007, um 11 Uhr, im Parlament zu einer Sitzung zusammen, um dasErgebnis der Koalitionsverhandlungen zu beraten. Im Anschluss daranfindet eine kurze Presseinformation mit SPÖ-Vorsitzendem AlfredGusenbauer statt. Der SPÖ-Vorsitzende begibt sich danach sofort zuden Trauerfeierlichkeiten für die verstorbene Innenministerin Prokopnach St. Pölten. ****Zeit: H e u t e   Dienstag, 9. Januar 2007: 
      11 Uhr - Sitzung des Parteivorstandes, im Anschluss daran 
      Presseinformation
Ort:  Parlament(Schluss) ah/mpRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | NSKprintStichworteSPÖTermin-AvisoParteivorstandChannelPolitik"
"Mittwoch, 10. Jänner: SPÖ-Neujahrskonferenz 2007","""Wir übernehmen Verantwortung für ein soziales Österreich""",2007-01-05T13:36:27+01:00,https://www.ots.at/presseaussendung/OTS_20070105_OTS0102/mittwoch-10-jaenner-spoe-neujahrskonferenz-2007,"""Wir übernehmen Verantwortung für ein soziales Österreich""Wien (OTS) - Am Mittwoch, 10. Jänner 2007, findet die diesjährigeNeujahrskonferenz der SPÖ statt. SPÖ-Vorsitzender Alfred Gusenbauerspricht am Vormittag zum Thema ""Wir übernehmen Verantwortung für einsoziales Österreich"". Am Nachmittag (14 Uhr) steht das Thema""Durchstarten für eine erfolgreiche Zukunft - Zielesozialdemokratischer Politik"" auf dem Programm. ****Zeit: Mittwoch, 10. Jänner 2007, 10 bis 17 UhrOrt: Studio 44, 1030 Wien, Rennweg 44Die VertreterInnen der Medien sind herzlichst eingeladen.(Schluss) mpRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | NSKprintStichworteSPÖTerminNeujahrskonferenzChannelPolitik"
"SPÖ-Präsidiumsklausur: Gusenbauer - ""Modernität und soziale Gerechtigkeit kombinieren""","Niessl sieht Kurswechsel in der Bildung - Burgstaller ""Paradigmenwechsel in der Sozialpolitik""",2007-01-05T13:14:26+01:00,https://www.ots.at/presseaussendung/OTS_20070105_OTS0100/spoe-praesidiumsklausur-gusenbauer-modernitaet-und-soziale-gerechtigkeit-kombinieren,"Niessl sieht Kurswechsel in der Bildung - Burgstaller ""Paradigmenwechsel in der Sozialpolitik""Krems (SK) - Die Themen Gesundheit und Bildung standen am Freitag,am zweiten Tag der SPÖ-Präsidiumsklausur in Krems, im Mittelpunkt.SPÖ-Vorsitzender Alfred Gusenbauer erklärte in einer Pressekonferenz,dass mit dem Programm, das verabschiedet werde, ""Österreich wiederauf zwei Beinen stehen wird: dem der wirtschaftlichenLeistungsfähigkeit und dem der sozialen Fairness"". Derburgenländische Landeshauptmann und SPÖ-Chefverhandler in SachenBildung, Hans Niessl, betonte, dass in der Bildung der Kurswechselgelungen sei, die Qualität in Schule und Universität werde deutlichverbessert. Die Salzburger Landeshauptfrau und Chefverhandlerin fürden Bereich Gesundheit und Soziales, Gabi Burgstaller, sieht den""Paradigmenwechsel"" gelungen. ****Gusenbauer zeigte sich überzeugt, dass es 2007 einen Kurswechselgeben werde, der Österreich sozialer, fairer und gerechter machenwird. In der Bildungspolitik sei ein ""großer Wurf"" gelungen - ""mehrKinder werden mehr Chancen haben"". Die kleineren Klassen würden etwazu einer ""großen Qualitätsveränderung"" führen. Ausgabensteigerungenwerde es neben der Bildung auch im Bereich Soziales geben. ""Damitwerden die Chancen des Einzelnen und die Qualität der Gesellschafterhöht"", so der SPÖ-Vorsitzende, der mit dem Programm Modernität undsoziale Gerechtigkeit kombinieren will.Zwtl. Niessl: Bildungspolitischer MeilensteinEin bildungspolitischer ""Meilenstein"" ist für Niessl dieAusbildungsgarantie bis 18 Jahre. Damit werde ein wesentlichesWahlversprechen der SPÖ eingehalten. Weitere zentraleWahlversprechen, die die SPÖ in den Verhandlungen umsetzen konnte:Reduzierung der Klassenschülerhöchstzahl auf 25, Ausbau derGanztagsschulen, mehr Lehrkräfte für Integration, Reduzierung vonKlassenwiederholungen, Schwerpunkt Frühkindpädagogik (neueSchuleingangsphase und ein Bildungsplan für die 3- bis 6-Jährigen).Außerdem bereite man den ""Einstieg für den Umstieg in dieGemeinschaftsschule"" vor. Bei den Universitäten gebe es bereits invielen Bereichen Konsens - etwa bei der Verbesserung desVerhältnisses Studierende/Lehrende, der Frauenförderung, denMaßnahmen zur Erhöhung der Akademikerquote und dem Ausbau derFachhochschulen. Bei den Studiengebühren gebe es den bekanntenDissens, dieser Punkt werde noch weiterverhandelt.Burgstaller: Paradigmenwechsel in der Sozialpolitik""2007 wird ein gutes Jahr für die Gesundheits- und Sozialpolitik"",erklärte Burgstaller, die insbesondere die Obergrenzen bei denSelbstbehalten hervorhob. Weitere Erfolge im Bereich Gesundheit seiendie Schaffung der 4. Säule ""Gesundheitsförderung und Prävention"",wozu der Nichtraucherschutz gehöre, die ""Finanzierung aus einerHand"", die Veränderungen bei der Krankenversicherung - gleiches Geld- gleiche Leistung und das Prinzip ""Geld folgt der Leistung"". Offensei noch die Frage der Finanzierung, wobei die SPÖ den Vorschlag derErhöhung der Höchstbeitragsgrundlage auf 5.000 Euro befristet gemachthabe und sich eine Entwicklung in Richtung Wertschöpfungsorientierungvorstellen könne.""Unglaublich viel"" sei auch im Bereich Soziales passiert - von derMindestsicherung, über den Mindestlohn, die Anhebung derMindestpensionen bis hin zum ""Ziehen der Giftzähne bei derPensionsreform""; auch für Menschen mit Behinderung werde es vieleVerbesserungen geben, ebenso wie beim Thema Pflege, so Burgstallerabschließend. (Schluss) csRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | NSKprintStichworteSPÖGusenbauerBurgstallerNiesslPräsidiumsklausurChannelPolitik"
Audio-OTS von Gusenbauer auf www.spoe.at,"Wien (SK) - Der SPÖ-Pressedienst stellt in Kürze O-Töne von SPÖ-Vorsitzendem Alfred Gusenbauer auf der SPÖ-Homepage unter http://www.spoe.at/jump.php?P=261 als Download zur Verfügung. Themen: ""Regierungsverhandlungen...",2007-01-05T13:09:10+01:00,https://www.ots.at/presseaussendung/OTS_20070105_OTS0099/audio-ots-von-gusenbauer-auf-wwwspoeat,"Wien (SK) - Der SPÖ-Pressedienst stellt in Kürze O-Töne vonSPÖ-Vorsitzendem Alfred Gusenbauer auf der SPÖ-Homepage unterhttp://www.spoe.at/jump.php?P=261als Download zur Verfügung. Themen:""Regierungsverhandlungen - Soziales und Gesundheit"". **** (Schluss)mpRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | NSKprintStichworteSPÖAudioGusenbauerChannelPolitik"
Gusenbauer: Neue Regierung wird nicht mehr Mitglieder haben als jetzt,"Mehr Minister, weniger Staatssekretäre",2007-01-05T12:44:14+01:00,https://www.ots.at/presseaussendung/OTS_20070105_OTS0092/gusenbauer-neue-regierung-wird-nicht-mehr-mitglieder-haben-als-jetzt,"Mehr Minister, weniger StaatssekretäreKrems (SK) - Die neue Bundesregierung werde nicht größer als dienoch im Amt befindliche mit ihren 19 Mitgliedern sein, kündigteSPÖ-Vositzender Alfred Gusenbauer am Freitag bei einerPressekonferenz im Rahmen der SPÖ-Präsidiumsklausur an. Es werdeweniger Staatssekretäre und mehr Ministerinnen und Minister geben,zumindest so viele, um alle europäischen Räte besetzen zu können.""Das kostet nicht mehr, verleiht aber mehr politische Autorität, wasvor allem in Europa wichtig ist"", so Gusenbauer, der wiederholte,dass über die Ressorts insgesamt noch nicht verhandelt worden sei.****Gusenbauer bestätigte, dass die Finanzgruppe gestern einzelnePositionen noch einmal durchgerechnet habe. Dabei sei geprüft worden,wie viel jede Maßnahme kostet. In den Medien würden immer wieder""sonderbare Zahlen"" auftauchen und ""Leute, die überhaupt nicht imVerhandlungsteam sind, werfen Nebelgranaten"". Das Ziel sei klar:Stabile Staatsfinanzen und ein ""mehr oder weniger ausgeglichenerHaushalt"" im Jahr 2010 - auch wenn die alte Regierung ein höheresDefizit als angenommen hinterlassen habe.Der SPÖ-Vorsitzende betonte, dass es insgesamt drei Kategorien vonAusgaben gebe: ""Korb I"" beinhalte Maßnahmen zur Förderung desWirtschaftswachstums - etwa Ausgaben für Forschung und Bildung. Aus""Korb II"" zahle man Investitionen für mehr soziale Gerechtigkeit -Stichwort Pflege. ""Korb III"" beinhalte alle übrigen Maßnahmen, die zutätigen seien. Gusenbauer geht davon aus, dass man insgesamt 1,5 biszwei Milliarden Euro investieren werde.Beim Thema Eurofighter wiederholte der SPÖ-Vorsitzende diePosition der SPÖ, dass es am vernünftigsten wäre, die neue Regierungwürde auf Basis der Ergebnisse des Untersuchungsausschussesentscheiden. Schließlich würden die Eurofighter für das Budget 2007die ""größte Zusatzaufgabe"" bedeuten. ""Wir reden in allen Bereichenüber die kosteneffizientesten Lösungen, das muss auch für dieLuftraumüberwachung gelten"", so Gusenbauer. (Schluss) csRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | NSKprintStichworteSPÖGusenbauerPräsidiumsklausurRegierungChannelPolitik"
SPÖ-Termine von 8. Jänner bis 14. Jänner 2007,Wien (SK) -,2007-01-05T11:49:33+01:00,https://www.ots.at/presseaussendung/OTS_20070105_OTS0074/spoe-termine-von-8-jaenner-bis-14-jaenner-2007,"Wien (SK) -DIENSTAG, 9. Jänner 2007:8.30 Uhr Prammer/Gruber/Burgstaller ziehen Salzburg-Fahne vorParlament aufNationalratspräsidentin Barbara Prammer, der seit 1. Jänner 2007turnusmäßige Präsident des Bundesrates, Manfred Gruber(BR-Präsidenten wechseln halbjährlich in alphabetischer Reihenfolgeder Bundesländer) und die Salzburger Landeshauptfrau Gabi Burgstallerwerden am Parlament die Salzburg-Fahne aufziehen. Ins Leben gerufenhat diese Aktion erst vor einem halben Jahr BR-Präsident GottfriedKneifel (OÖ, der im zweiten Halbjahr 2006 Präsident des Bundesrateswar). Aufgezogen wird die Fahne am rechten Flügel(Rathauspark-seitig) (8.30 Uhr, Parlament).17.00 Uhr Prammer eröffnet Veranstaltung ""100 Jahre Wahlrechtsreform""Nationalratspräsidentin Barbara Prammer, die Münze Österreich AG unddas Phonogrammarchiv der Österreichischen Akademie der Wissenschaftenladen gemeinsam zur Veranstaltung ""100 Jahre Wahlrechtsreform"" ein(17 Uhr, Abgeordneten-Sprechzimmer des Parlaments; Anmeldung unterveranstaltungsservice2@parlament.gv.at. Bitte benutzen Sie denZentraleingang, Dr. Karl Renner-Ring 3. Die Einladung gilt inVerbindung mit einem amtlichen Lichtbildausweis alsZutrittsberechtigung für das Parlament).19.00 Uhr Prets/Einem bei Diskussion ""Das Europa der Kulturen -Kulturpolitik in Europa""Die SPE-Sprecherin im Ausschuss für Kultur, Jugend, Bildung, Medienund Sport, SPÖ-EU-Abgeordnete Christa Prets, BSA-Präsident undSPÖ-Europasprecher Caspar Einem, der Präsident der ÖsterreichischenGesellschaft für Kulturpolitik, Josef Kirchberger, der Vorsitzendedes Kuratoriums der Kulturpolitischen Gesellschaft in Bonn, ProfessorOlaf Schwencke und die Leiterin der Kulturdokumentation imInternationalen Archiv für Kulturanalysen, Veronika Ratzenböck,diskutieren bei einer Veranstaltung der Gesellschaft fürKulturpolitik zum Thema ""Das Europa der Kulturen - Kulturpolitik inEuropa"" (19 Uhr, Kommunalkredit Austria AG,Erdgeschoss/Veranstaltungsraum, Türkenstraße 9, 1090 Wien).MITTWOCH, 10. Jänner 2007:10.00 Uhr SPÖ-Neujahrskonferenz 2007SPÖ-Vorsitzender Alfred Gusenbauer spricht bei derSPÖ-Neujahrskonferenz 2007 zum Thema ""Wir übernehmen Verantwortungfür ein soziales Österreich"". Am Nachmittag steht das Thema""Durchstarten für eine erfolgreiche Zukunft - Zielesozialdemokratischer Politik"" auf dem Programm (10 bis 17 Uhr, Studio44, 1030 Wien, Rennweg 44).(Schluss) mpRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | NSKprintStichworteSPÖTermineWochenvorschauChannelPolitik"
Naturfreunde: PKW-Maut droht zur Lärmfalle für Anrainer von Bundes- und Landesstraßen zu werden,"Frais: ""Naturfreunde lehnen PKW-Maut aus ökologischen und sozialen Gründen ab""",2007-01-05T10:47:52+01:00,https://www.ots.at/presseaussendung/OTS_20070105_OTS0045/naturfreunde-pkw-maut-droht-zur-laermfalle-fuer-anrainer-von-bundes-und-landesstrassen-zu-werden,"Frais: ""Naturfreunde lehnen PKW-Maut aus ökologischen und sozialen Gründen ab""Wien (SK) - ""Was als Finanzierungslösung für den Schuldenberg beimheimischen Autobahnbau angedacht ist, entpuppt sich als dauerhafteLärmfalle für die Anrainer des niederrangigen Straßennetzes"", fasstder Bundesvorsitzende der Naturfreunde Karl Frais die Befürchtungender Bevölkerung zusammen. Eine von den Naturfreunden in Auftraggegebene IFES-Studie hat ergeben, dass nur knapp ein Drittel derBevölkerung an eine Lärm-Entlastung der Autobahn-Anrainer durch einePKW-Maut glaubt. Umgekehrt sind jedoch 81 Prozent der Befragten davonüberzeugt, dass die PKW-Maut zur stärkeren Lärmbelästigung derAnrainer von Bundes- und Landesstraßen führen wird. ""Die Bevölkerungweiß, dass die Gefahr des PKW-Ausweichverkehrs als Folge der PKW-Mautbesteht. Betroffen wären davon jedoch viel mehr Menschen, weil dasGebiet entlang Bundes- und Landesstraßen gegenüber Autobahnenwesentlich stärker besiedelt ist"", warnte Frais am Freitag gegenüberdem SPÖ-Pressedienst. ****Die Studie der Naturfreunde umfasst 800 Telefoninterviews mitMenschen über 18 Jahren und ist repräsentativ für ganz Österreich. 37Prozent der Befragten gehen als Folge der PKW-Maut von einer starkenVerlagerung des PKW-Verkehrs auf die Ausweichrouten und von einerhohen zusätzlichen Belastung der Anrainer von Bundes- undLandesstraßen aus. Zusätzliche 44 Prozent (insgesamt also 81 Prozent)gehen von einer Verlagerung in einem gewissen Ausmaß und einerdementsprechenden zusätzlichen Lärmbelästigung für die Anrainer aus.Nur 15 Prozent glauben, dass keine Verschlechterung erfolgt.""Die Bevölkerung kennt die Gefahren des Maut-Ausweichverkehrsbereits jetzt von der LKW-Maut. Es ist den Menschen daher bewusst,dass auch eine PKW-Maut eine Mautflucht zur Folge hätte und zumassiven Verschlechterungen bei der Lärmbelästigung auf denAusweichrouten führen würde"", betonte Frais.Die Naturfreunde lehnen daher eine PKW-Maut als ökologisch undsozial falsche Maßnahme ab. ""Mit einer Verkehrsverlagerung auf dasniederrangige Straßennetz ist niemandem gedient. Schließlich gibt esgerade bei Autobahnen spezielle Widmungen und Auflagen, um möglichstwenige Menschen diesem Lärm auszusetzen. Wenn als Folge der PKW-Mautdieser Lärm aber auf andere Straßen verlagert würde, dann erwiese mandem Lärmschutz in Österreich und den betroffenen Anrainern einenBärendienst"", so der Bundesvorsitzende. (Schluss) up/mpRückfragehinweis: Naturfreunde Österreich, Reinhard Dayer(Bundesgeschäftsführer), Tel. 0664 | 150 31 36Rückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | NSKprintStichworteSPÖNaturfreundeFraisPKW-MautIFES-StudieChannelPolitik"
SPÖ-Präsidiumsklausur: Gusenbauer empfängt Sternsinger in Krems,"Krems (SK) - In den Räumlichkeiten der Donau-Universität Krems empfing SPÖ-Vorsitzender Alfred Gusenbauer am Donnerstag  gemeinsam mit der niederösterreichischen SPÖ-Vorsitzenden, LH-Stv. Heidemaria Onodi die...",2007-01-04T14:27:44+01:00,https://www.ots.at/presseaussendung/OTS_20070104_OTS0132/spoe-praesidiumsklausur-gusenbauer-empfaengt-sternsinger-in-krems,"Krems (SK) - In den Räumlichkeiten der Donau-Universität Kremsempfing SPÖ-Vorsitzender Alfred Gusenbauer am Donnerstag gemeinsammit der niederösterreichischen SPÖ-Vorsitzenden, LH-Stv. HeidemariaOnodi die Sternsinger. ""Die Heiligen Drei Könige"" aus der PfarreKrems/St. Veit gaben dem SPÖ-Vorsitzenden neben persönlichenSegenswünschen und einem kleinen Korb mit biologischen und fairgehandelten Produkten auch den Wunsch mit, die Mittel fürEntwicklungszusammenarbeit anzuheben. Gusenbauer, der als Kind selbstals Sternsinger in Niederösterreich unterwegs war, nahm die Wünscheentgegen und bedankte sich herzlich für die ""tolle Aktion"". ****(Schluss) csRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | NSKprintStichworteSPÖPräsidiumsklausurGusenbauerSternsingerChannelPolitik"
"Junge Generation in der SPÖ, Prischl: Abschaffung der Studiengebühren bleibt weiterhin oberstes Ziel",Kündigung von Lehrlingen löst Lehrstellenproblem nicht,2007-01-04T14:23:15+01:00,https://www.ots.at/presseaussendung/OTS_20070104_OTS0130/junge-generation-in-der-spoe-prischl-abschaffung-der-studiengebuehren-bleibt-weiterhin-oberstes-ziel,"Kündigung von Lehrlingen löst Lehrstellenproblem nichtWien (SK) - Im Rahmen der laufenden Koalitionsverhandlungen, istfür die Junge Generation in der SPÖ die Abschaffung derStudiengebühren auch weiterhin ein wichtiges Thema. Studiengebührenführen zu sozialer Selektion und stellen eine Barriere zum freienHochschulzugang dar. ""Bei der Diskussion aller eventuellenKompromisse ist neben diesem Umstand auch die Tatsache zuberücksichtigen, dass die Rahmenbedingungen für berufstätigeStudierende, z.B. durch ein entsprechendes Angebot anLehrveranstaltungen, verbessert werden müssen"", so Alexander Prischl,Bundesvorsitzender der Jungen Generation in der SPÖ. ****Bei der Diskussion um eine Mindeststudienzeit und allfälligeToleranzsemester, darf nicht unberücksichtigt bleiben, dass diederzeitige Situation an den Universitäten ein Studium in derMindeststudienzeit durch die schlechten Rahmenbedingungen gar nichtzulässt. Prischl weiter: ""Die Universitätspolitik einer SPÖ geführtenBundesregierung muss sich daher genau um jene bekannten Probleme anden österreichischen Universitäten kümmern.""Auch die Diskussion um die Kündigung von Lehrlingen zielt ameigentlichen Problem vorbei, da dadurch kein einziger Lehrplatzgeschaffen wird. Schon die Förderungen in Millionenhöhe fürLehrbetriebe in den letzten Jahren haben gezeigt, dass dies nicht zueiner Entspannung am Lehrstellenmarkt führt. Die Lösbarkeit vonLehrverträgen ist jetzt schon für 12 bis 20 Prozent der Lehrlingedurch einvernehmliche Auflösungen Realität. Zur Lösung derLehrstellenproblematik ist es vielmehr notwendig bei fehlendenbetrieblichen Ausbildungsplätzen überbetrieblicheAusbildungsmöglichkeiten zu schaffen. ""Die Wirtschaft ist daran zuerinnern, dass Lehrausbildung eben Ausbildung bedeutet und nichtBeschäftigung. Diese Verantwortung entweder wahrgenommen, oder denJugendlichen eine Alternative geboten werden"", so Prischl weiter.Prischl abschließend: ""Die Junge Generation in der SPÖ vertraut inden letzten Verhandlungstagen darauf, dass in einer zukünftigenBundesregierung eine sozialdemokratische Handschrift deutlichsichtbar ist."" (Schluss) up/mpRückfragehinweis: Alexander Prischl 0664/5246243Rückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | NSKprintStichworteSPÖJGStudiengebührenChannelPolitik"
"Eurofighter, Studiengebühren: Gusenbauer fordert von ÖVP ""kreative Vorschläge"" ein","Krems (SK) - In Sachen Studiengebühren und Eurofighter fordert SPÖ-Vorsitzender Alfred Gusenbauer von der ÖVP ""Offenheit und Kreativität"" ein; es könne nicht sein, dass ""die SPÖ jeden Tag kreative Vorschläge...",2007-01-04T14:19:37+01:00,https://www.ots.at/presseaussendung/OTS_20070104_OTS0128/eurofighter-studiengebuehren-gusenbauer-fordert-von-oevp-kreative-vorschlaege-ein,"Krems (SK) - In Sachen Studiengebühren und Eurofighter fordertSPÖ-Vorsitzender Alfred Gusenbauer von der ÖVP ""Offenheit undKreativität"" ein; es könne nicht sein, dass ""die SPÖ jeden Tagkreative Vorschläge macht, während sich die ÖVP auf die Position desNeinsagers zurückzieht"", so Gusenbauer am Donnerstag bei einerPressekonferenz im Rahmen des SPÖ-Präsidiumsklausur in Krems. Die SPÖsei in der Frage der Abschaffung der Studiengebühren auf die Einwändeder ÖVP eingegangen, diese habe aber wiederum nur Nein gesagt. Nunmüsse sich einmal die ÖVP etwas einfallen lassen. Außerdem sei nichteinzusehen, dass nur bei der Luftraumüberwachung das Prinzip derSparsamkeit nicht zu gelten hat; hier sei die ÖVP für die ""exaktteuerste Variante"". Die ÖVP sei gut beraten, sich auch hier zubewegen. Gusenbauer kann sich als eine Möglichkeit vorstellen, dassdie neue Regierung formuliert, das Ergebnis desUntersuchungsausschusses umzusetzen. ****Der SPÖ-Vorsitzende wiederholte, dass die SPÖ für die gänzlicheAbschaffung der Studiengebühren sei. Für diese Abschaffung gebe esallerdings keine parlamentarische Mehrheit, auch eineMinderheitsregierung könnte daher die Gebühren nicht abschaffen, soGusenbauer in Richtung SJ und VSStÖ. Der SPÖ sei aber auf jeden Fallein möglichst breiter Zugang zu den Unis wichtig. Die ÖVP siehtwiederum in der Abschaffung der Studiengebühren ein ""Lockangebot an40.000 ehemalige Karteileichen"". Er, Gusenbauer, habe darum denVorschlag gemacht, das Durchschnittsstudium oder das Mindeststudiumplus zwei Semester gebührenfrei zu machen. Werkstudenten sollenlänger studieren dürfen. ""Jeder, der studieren will, könnte das damittun. Betroffen wären davon 90 bis 95 Prozent aller Studierenden"", soder SPÖ-Vorsitzende. Der ÖVP aber passe das auch wieder nicht, wasGusenbauer zu der Annahme führt, dass es der Volkspartei doch umideologische Gründe geht. ""Der ÖVP wird in den nächsten Tagen aufjeden Fall mehr einfallen müssen, als immer nur Nein zu sagen. Ichhabe fünf bis sechs Modelle im Kopf, der ÖVP wird wohl auch etwaseinfallen"", so der SPÖ-Vorsitzende.Auch in der Frage Eurofighter sei die ÖVP gut beraten, sich zubewegen, betonte Gusenbauer. Das Modell der alten Regierungentspreche dem Prinzip der Sparsamkeit auf jeden Fall nicht. ""Währendwir in allen anderen Bereichen ständig über Effizienz und einenKostenrahmen sprechen, soll dies für die Luftraumüberwachung nichtgelten"", so Gusenbauer, der abschließend betonte, dass dies nicht zuakzeptieren sei. (Schluss) csRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | NSKprintStichworteSPÖGusenbauerPräsidiumsklausurEurofighterStudiengebührenChannelPolitik"
Audio-OTS von Gusenbauer auf www.spoe.at,"Wien (SK) - Der SPÖ-Pressedienst stellt in Kürze O-Töne von SPÖ-Vorsitzendem Alfred Gusenbauer auf der SPÖ-Homepage unter http://www.spoe.at/jump.php?P=261 als Download zur Verfügung. Themen: ""SPÖ-Präsidiumsklausur,...",2007-01-04T14:14:53+01:00,https://www.ots.at/presseaussendung/OTS_20070104_OTS0127/audio-ots-von-gusenbauer-auf-wwwspoeat,"Wien (SK) - Der SPÖ-Pressedienst stellt in Kürze O-Töne vonSPÖ-Vorsitzendem Alfred Gusenbauer auf der SPÖ-Homepage unterhttp://www.spoe.at/jump.php?P=261als Download zur Verfügung. Themen:""SPÖ-Präsidiumsklausur, Regierungsverhandlungen, Studiengebühren,Eurofighter"". **** (Schluss) mpRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | NSKprintStichworteSPÖAudioGusenbauerChannelPolitik"
