Titel,Teaser,Datum,Link,Inhalt
Cap: Aufgeregtheit der ÖVP über Kalina-Anregungen unverständlich,Abnahme des Dollfuß-Bildes wäre Zeichen der Gemeinsamkeit,2007-12-03T13:19:47+01:00,https://www.ots.at/presseaussendung/OTS_20071203_OTS0195/cap-aufgeregtheit-der-oevp-ueber-kalina-anregungen-unverstaendlich,"Abnahme des Dollfuß-Bildes wäre Zeichen der GemeinsamkeitWien (OTS) - Als ""unverständlich"" bezeichnete SPÖ-Klubobmann JosefCap die Aufgeregtheit der ÖVP zur Anregung vonSPÖ-Bundesgeschäftsführer Josef Kalina, dass die ÖVP das Gedenkjahr2008 zur Aufarbeitung ihrer Vergangenheit nützen solle. Die ÖVPkönnte damit dem Beispiel der SPÖ folgen, die auf Initiative vonSPÖ-Vorsitzendem Gusenbauer in vorbildlicher Weise ihre ""braunenFlecken"" aufgearbeitet habe. Es sei Zeichen der demokratischen Reifeeiner Partei, wenn sie in der Lage ist, sich ihrer eigenenVergangenheit zu stellen, so Cap am Montag gegenüber demSPÖ-Pressedienst. ****Als ""absichtliches Missverständnis"" wertete Cap Aussagen aus derÖVP, wonach die Volkspartei damit in die Nähe des Nationalsozialismusgerückt werden solle. Im Gegenteil, eben weil die ÖVP keine Nähe zudieser Ideologie habe, könne sie - wie es auch die SPÖ getan hat -die Verstrickung Einzelner umso leichter aufarbeiten. ""Um nicht mehrund nicht weniger geht es"", so Cap.Die Appelle aus der ÖVP, das Gemeinsame über das Trennende zustellen, seien sehr zu begrüßen, stellte Cap fest. Was zu diesemBekenntnis der ÖVP zur Gemeinsamkeit allerdings nicht passe, so Cap,sei der Umstand, dass im ÖVP-Klub nach wie vor ein Bild von EngelbertDollfuß hänge, der ein Symbol für das Trennende sei. ""Wenn jederVerweis auf die von Dollfuß zu verantwortende Ständestaat-Diktaturfür die ÖVP so untragbar ist, wie Landwirtschaftsminister Pröllmeint, dann wäre es höchste Zeit und dürfte es auch kein Problemsein, sein Konterfei abzunehmen"", so Cap abschließend. (Schluss)up/mpRückfragehinweis:SPÖ-Bundesorganisation, Pressedienst, Tel.: 01/53427-275,Löwelstraße 18, 1014 Wien,http://www.spoe.at/online/page.php?P=100493OTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | SPKprintStichworteSPÖCapÖVPKalinaVergangenheitChannelPolitik"
Swoboda: Umsetzung von Galileo muss nun genauestens verfolgt werden,=,2007-12-03T13:03:02+01:00,https://www.ots.at/presseaussendung/OTS_20071203_OTS0181/swoboda-umsetzung-von-galileo-muss-nun-genauestens-verfolgt-werden,"=Wien (SK) - Die kürzlich erfolgte endgültige Einigung zu Galileobezeichnet der SPÖ-Europaabgeordnete Hannes Swoboda als einen großenErfolg für die gemeinsame Kommunikations- und Technologiepolitik derEU. ""Mit Galileo kann sich die EU von ihrer Abhängigkeit gegenüberden USA in diesem Bereich lösen und der Welt ein zweites,satellitengesteuertes Informations- und Leitsystem von hoher Qualitätbieten. Dies wird sowohl für die täglichen Verkehrsströme, als auchfür Sonderfälle, wie die Katastrophenhilfe nützliche Dienste erweisenund ist daher unerlässlich"", ist Swoboda überzeugt. ****""Die zukünftige Umsetzung muss allerdings vom EU-Parlament und derEU-Kommission, die sich beide sehr für ein solches System eingesetzthaben, genauestens verfolgt werden. Die Durchführung von Galileo darfnicht nochmals fehlschlagen"", so Swoboda.Der SPÖ-Europaabgeordnete weist darauf hin, dass dieVerantwortlichkeiten jetzt präzise zu klären seien und bei allergebotenen Flexibilität, die genaue Kontrolle der Mittelverwendungdurch das Parlament notwendig sei. ""Ich hoffe, dass sich KommissarBarrot, der sich sehr verdienstvoll für Galileo eingesetzt hat,seiner Verantwortung bewusst ist und rasch die erforderlichenorganisatorischen Vorkehrungen trifft"", so Swoboda abschließend.(Schluss) sl/mpRückfragehinweis:SPÖ-Bundesorganisation, Pressedienst, Tel.: 01/53427-275,Löwelstraße 18, 1014 Wien,http://www.spoe.at/online/page.php?P=100493OTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | SPKprintStichworteSPÖSwobodaGalileoEUChannelPolitik"
Bayr: Empfehlungen des Umweltkontrollberichts unbedingt befolgen,"Wien (OTS) - Nach Erscheinen des 8. Umweltkontrollberichts fordert SPÖ-Umweltsprecherin Petra Bayr, die Empfehlungen des Berichts zur Milderung des Klimawandels unbedingt zu befolgen. ""Der Klimawandel ist eine...",2007-12-03T13:01:38+01:00,https://www.ots.at/presseaussendung/OTS_20071203_OTS0179/bayr-empfehlungen-des-umweltkontrollberichts-unbedingt-befolgen,"Wien (OTS) - Nach Erscheinen des 8. Umweltkontrollberichts fordertSPÖ-Umweltsprecherin Petra Bayr, die Empfehlungen des Berichts zurMilderung des Klimawandels unbedingt zu befolgen. ""Der Klimawandelist eine Tatsache, es geht jetzt vor allem darum, das Ausmaß derErwärmung in Grenzen zu halten"", so Bayr. Parallel dazu sollen füreine nationale Anpassungsstrategie alle Gebietskörperschaften undMinisterien an Bord geholt werden, um Maßnahmen zur Verringerung desCO2-Ausstoßes effektiv umsetzen und die Folgen des Klimawandels sogut als möglich abmildern zu können, sagte die SPÖ-Umweltsprecherinam Montag gegenüber dem SPÖ-Pressedienst. ****Der Umweltkontrollbericht zeichne ein teilweise dramatischesSzenario für die kommenden Jahre. So sei der Alpenraum vomKlimawandel stärker betroffen und bis 2010 werde es in Österreichkaum noch Gletscher geben, unterstrich Bayr. Dadurch gehe auch diePufferwirkung der Gletscher für die Trinkwasser- undEnergieversorgung in Dürreperioden verloren. Daher müssten auch dieAuswirkungen des Klimawandels auf die Lebensmittel- undWasserversorgung, so wie im Bericht empfohlen, besser untersuchtwerden, sagte die SPÖ-Abgeordnete. Um Anpassungsmaßnahmen möglichsteffektiv setzen zu können, müsse mehr Geld für dieKlimafolgen-Forschung von Bundesseite aufgebracht werden, forderteBayr.Eine weitere Forderung aus dem Bericht - den Klimaschutz auch imUVP-Verfahren einen entsprechenden Stellenwert einzuräumen - wirdebenfalls von Bayr unterstützt. Klimaschutz solle bei denUVP-Verfahren explizit als entscheidungsrelevantes Kriterium erwähntwerden.Kein Verständnis kann die SPÖ-Umweltsprecherin für das VerhaltenPrölls gegenüber dem Regierungsexperten für Klimaschutz - StefanSchleicher - aufbringen. ""Pröll hat ihm bei der Klimakonferenz inBali das Verhandlungsmandat entzogen und in ein weit entferntes Hotelgesetzt. Diese Ausgrenzungsstrategie Prölls gegenüber kritischenWissenschaftern zeuge nicht von hoher demokratiepolitischer Reife"",schloss Bayr. (Schluss) up/mpRückfragehinweis:SPÖ-Bundesorganisation, Pressedienst, Tel.: 01/53427-275,Löwelstraße 18, 1014 Wien,http://www.spoe.at/online/page.php?P=100493OTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | SPKprintStichworteSPÖBayrUmweltChannelPolitik"
Swoboda: Keine voreilige Lösung der Kosovo-Frage,SPE-Fraktionsvorstand in Ljubljana,2007-12-03T12:30:13+01:00,https://www.ots.at/presseaussendung/OTS_20071203_OTS0161/swoboda-keine-voreilige-loesung-der-kosovo-frage,"SPE-Fraktionsvorstand in LjubljanaWien (SK) - Der SPÖ-Europaabgeordnete und Vizepräsident derSPE-Fraktion, Hannes Swoboda, begrüßt die jüngsten Warnungen desslowenischen Außenministers Dimitrij Rupel vor einer übereiltenLösung der Frage des Kosovo-Status. ""Rupels Aussagen als Vertreterder kommenden EU-Ratspräsidentschaft sind ermutigend, da dieEuropäische Union in der Kosovo-Frage jetzt mit höchster Sensibilitätvorgehen muss. Ein allzu schneller Weg des Kosovo in dieUnabhängigkeit könnte zu großen Kollateralschäden in der Region unddarüber hinaus führen"", so Swoboda am Montag gegenüber demSPÖ-Pressedienst. ****Es sei vordringlich, dass ein UN-Mandat für den Einsatz der EU imKosovo zustande komme. Dies sei auch die Vorraussetzung für dasEuropäische Parlament, die entsprechende Finanzierung bereit zustellen. Swoboda: ""Alle weiteren Schritte können nur nach einersolchen Grundsatzerklärung und nach einer ausreichenden undetablierten Präsenz der EU im Kosovo erfolgen. Nur so kann dort derSchutz der Minderheiten und der historischen Kulturgüter sichergestellt werden"".Der Kosovo, die Probleme in der Balkanregion, aber auch dieallgemeinen Aufgaben der kommenden slowenischenEU-Ratspräsidentschaft sind Gegenstand der Gespräche, die Swobodagemeinsam mit dem SPE-Fraktionsvorstand heute und morgen Dienstag mitdem slowenischen Premier Janez Jansa und weiterenRegierungsvertretern in Ljubljana führen wird. Auch ein Treffen mitdem neugewählten Präsidenten Danilo Türk steht auf dem Programm.(Schluss) up/mpRückfragehinweis:SPÖ-Bundesorganisation, Pressedienst, Tel.: 01/53427-275,Löwelstraße 18, 1014 Wien,http://www.spoe.at/online/page.php?P=100493OTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | SPKprintStichworteSPÖSwobodaEUKosovoChannelPolitik"
Kräuter zum Minderheitenrechte: ÖVP lässt Verhandlungen platzen,Schwarzer Tag für das Parlament,2007-12-03T11:44:45+01:00,https://www.ots.at/presseaussendung/OTS_20071203_OTS0118/kraeuter-zum-minderheitenrechte-oevp-laesst-verhandlungen-platzen,"Schwarzer Tag für das ParlamentWien (SK) - Bestürzt zeigt sich Günther Kräuter, derSPÖ-Verhandler zum Thema Minderheitenrechte im Parlament, von derVorgangsweise des Regierungspartners ÖVP: ""Die ÖVP hat dieVerhandlungen über den Ausbau der Kontroll- und Minderheitenrechte adabsurdum geführt und daher platzen lassen. Die ÖVP hat allen Ernsteseine Reihe von massiven Verschlechterungen der derzeitigenparlamentarischen Geschäftsordnung vorgeschlagen. So solltebeispielsweise ein Untersuchungsausschuss nicht wie bisher von einereinfachen Mehrheit, sondern künftig in besonderen Fällen von einerZweidrittelquorum abhängig sein. Zudem wollte die ÖVP noch massiveErschwernisse bei der Ladung von Zeugen und der Vorlage vonBeweismitteln durchsetzen und die Rechte der Abgeordneten weiterschmälern.""Die ÖVP habe aus der jüngeren Geschichte nichts gelernt und nochimmer nicht erkannt, dass die kritische Öffentlichkeit und diesteuerzahlende Bevölkerung ein ausgeprägtes Interesse und ein Rechtan parlamentarische Kontrolle hat, gab Kräuter zu bedenken. Alsäußerst schade bezeichnete der SPÖ-Abgeordnete die Blockade der ÖVP,die eine Reihe von sinnvollen und guten Vorschlägen aller Fraktionenstrikt ablehnt, die daher derzeit nicht realisiert werden können.Diese seien für einen modernen und selbstbewussten Parlamentarismusjedoch unverzichtbar. ""Der heutige Tag war für den Parlamentarismuseindeutig ein schwarzer Tag"", schloss Kräuter. (Schluss)Rückfragehinweis:SPÖ-Bundesorganisation, Pressedienst, Tel.: 01/53427-275,Löwelstraße 18, 1014 Wien,http://www.spoe.at/online/page.php?P=100493OTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | SPKprintStichworteSPÖKräuterMinderheitenrechteChannelPolitik"
Kalina zu Pflege: ÖVP betreibt kurz vor Weihnachten verantwortungslose Verunsicherungsdebatte,Budgetäre Forderungen sind an Finanzminister Molterer zu richten,2007-12-03T11:36:52+01:00,https://www.ots.at/presseaussendung/OTS_20071203_OTS0111/kalina-zu-pflege-oevp-betreibt-kurz-vor-weihnachten-verantwortungslose-verunsicherungsdebatte,"Budgetäre Forderungen sind an Finanzminister Molterer zu richtenWien (SK) - ""Eine verantwortungslose Verunsicherung der Menschenso kurz vor Weihnachten betreibt die ÖVP bei der Pflegedebatte"",kritisierte SPÖ-Bundesgeschäftsführer Josef Kalina die heutigenAussagen von ÖVP-Seniorensprecherin Gertrude Aubauer undSeniorenbundobmann Andreas Khol. Minister Bartenstein habe gemeinsammit Sozialminister Buchinger die nun vorliegende Lösungausverhandelt, Finanzminister Molterer mit den Ländern die Regelungim Finanzausgleich vereinbart und ""jetzt fallen die eigenen LeuteMolterer in den Rücken"", so Kalina. ""Wenn aus der ÖVP ständigForderungen kommen, die mehr Geld kosten, dann sollten sie diese anden zuständigen Finanzminister richten. ****Die ÖVP-Länder mit zweierlei Maß unterwegs: Bei stationärerPflege werden sogar Kinder zur Kasse gebetenDie Bundesländer, wie etwa Niederösterreich, die die vonFinanzminister Molterer im Zuge des Finanzausgleichs vereinbarteRegelung der Vermögensgrenze wieder aufheben wollen, greifen im Fallstationärer Pflege sogar auf das Einkommen der Kinder zu. ""Die ÖVPmisst hier mit zweierlei Maß"", kritisierte derSPÖ-Bundesgeschäftsführer. Es sei unfair gegenüber den betroffenenMenschen sie so kurz vor dem Ziel derartig zu verunsichern.""Jahrelang hat die ÖVP die Pflegeproblematik geleugnet, jetzt willman wieder verzögern und verunsichern. Die SPÖ wird aber dafürsorgen, dass es endlich zu einer leistbaren und legalen Pflegelösungkommt"", so Kalina abschließend. (Schluss) slRückfragehinweis:SPÖ-Bundesorganisation, Pressedienst, Tel.: 01/53427-275,Löwelstraße 18, 1014 Wien,http://www.spoe.at/online/page.php?P=100493OTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | SPKprintStichworteSPÖKalinaPflegeÖVPKholAubauerChannelPolitik"
Krainer: Steuervorschläge der ÖVP verunsichern Menschen,Bevölkerung ent- und nicht belasten - ÖVP soll sich an Regierungsprogramm halten,2007-12-03T11:08:04+01:00,https://www.ots.at/presseaussendung/OTS_20071203_OTS0094/krainer-steuervorschlaege-der-oevp-verunsichern-menschen,"Bevölkerung ent- und nicht belasten - ÖVP soll sich an Regierungsprogramm haltenWien (SK) - ""Die ÖVP soll endlich damit aufhören, mit nichtabgesprochenen Vorschlägen zu Lasten der Bevölkerung an dieÖffentlichkeit zu gehen, die die Menschen massiv verunsichern"",erklärte SPÖ-Budgetsprecher Jan Krainer zu der internenÖVP-Diskussion über die höhere Besteuerung fossiler Brennstoffe.Außerdem wäre es an der Zeit, dass ÖVP-Obmann Molterer seine Parteiin den Griff bekommt und endlich eine klare Linie vorgibt. ""Denngerade als Finanzminister muss Molterer bewusst sein, dass eineSteuerreform-Debatte nicht mit Forderungen nach einer Steuererhöhungbegonnen werden kann"", so Krainer am Montag gegenüber demSPÖ-Pressedienst. ****Der SPÖ-Budgetsprecher wies im Übrigen darauf hin, dass dieSteuerreform die Menschen ent- und nicht belasten soll. ""AbsolutePriorität hat dabei eine deutliche Entlastung der unteren undmittleren Einkommen. Das ist auch im Regierungsprogramm eindeutigfestgehalten."" Profiteure der Steuerreform müssten auch all jenesein, die von den vorangegangenen Steuerreformen nichts gehabt haben.So könnten die unteren Einkommen etwa durch die Einführung einerNegativsteuer oder durch niedrigere Sozialversicherungsbeiträgeentlastet werden. ""Eines muss der ÖVP jedenfalls klar sein: ""EineForstsetzung der einseitigen Belastungspolitik der letzten Jahre wirdes mit uns nicht geben"", hielt der SPÖ-Budgetsprecher fest.Krainer richtete zudem den Vorwurf an Pröll, dass sein Vorpreschenkontraproduktiv ist, weil er damit der Sache schadet. ""Denn über eineÖkologisierung der Steuersystems nachzudenken, dagegen istgrundsätzlich nichts einzuwenden. Allerdings muss Pröll zuerstwohlüberlegte Konzepte auf den Tisch legen und nicht unausgegoreneVorschläge, die die Menschen einseitig belasten"", so derSPÖ-Budgetsprecher. (Schluss) psRückfragehinweis:SPÖ-Bundesorganisation, Pressedienst, Tel.: 01/53427-275,Löwelstraße 18, 1014 Wien,http://www.spoe.at/online/page.php?P=100493OTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | SPKprintStichworteSPÖKrainerBudgetSteuernÖVPChannelPolitikWirtschaft"
Kommenden Mittwoch: Bösch - Pressekonferenz um 10 Uhr!,"Wien (SK) - SPÖ-EU-Abgeordneter Herbert Bösch nimmt kommenden Mittwoch, 5.Dezember 2007, in einer Pressekonferenz zum Thema ""EU-Budget(kontrolle) und der Vertrag von Lissabon"" Stellung. ****",2007-12-03T09:58:18+01:00,https://www.ots.at/presseaussendung/OTS_20071203_OTS0054/kommenden-mittwoch-boesch-pressekonferenz-um-10-uhr,"Wien (SK) - SPÖ-EU-Abgeordneter Herbert Bösch nimmt kommendenMittwoch, 5.Dezember 2007, in einer Pressekonferenz zum Thema""EU-Budget(kontrolle) und der Vertrag von Lissabon"" Stellung. ****Zeit: Kommenden Mittwoch, 5. Dezember 2007, 10 UhrOrt: Informationsbüro des Europäischen Parlaments, KärntnerRing 5-7, 1010 WienDie VertreterInnen der Medien sind herzlichst eingeladen.(Schluss) mpRückfragehinweis:SPÖ-Bundesorganisation, Pressedienst, Tel.: 01/53427-275,Löwelstraße 18, 1014 Wien,http://www.spoe.at/online/page.php?P=100493OTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | SPKprintStichworteSPÖTerminBöschChannelPolitik"
Krainer zu Pröll: Steuerreform-Debatte nicht mit Forderung nach Steuererhöhung beginnen!,Priorität hat Entlastung kleiner und mittlerer Einkommen,2007-12-02T14:01:06+01:00,https://www.ots.at/presseaussendung/OTS_20071202_OTS0056/krainer-zu-proell-steuerreform-debatte-nicht-mit-forderung-nach-steuererhoehung-beginnen,"Priorität hat Entlastung kleiner und mittlerer EinkommenWien (SK) - Als ""wenig zielführend und sogar kontraproduktiv""sieht SPÖ-Budgetsprecher Jan Krainer das Vorpreschen vonUmweltminister Pröll, der im Rahmen der Steuerreform 2010 höhereSteuern für fossile Brennstoffe, also etwa Gas und Öl, eingeführtwissen will. ""Es macht wenig Sinn, die Steuerreform-Debatte mit derForderung nach Steuererhöhungen zu beginnen. Im Regierungsprogrammist festgehalten, die kleinen und mittleren Einkommen zu entlasten.Das hat oberste Priorität"", betonte Krainer am Sonntag gegenüber demSPÖ-Pressedienst. ****""Profiteure der Steuerreform müssen auch all jene sein, die von denvorangegangenen Steuerreformen nichts gehabt haben"", betonte Krainer.So könnten die unteren Einkommen etwa durch die Einführung einerNegativsteuer oder durch niedrigere Sozialversicherungsbeiträgeentlastet werden. ""Selbstverständlich ist klar, dass beim Klimaschutznoch einiges zu tun ist. Vor allem, weil die Vorgängerregierungenviel zu wenig Initiativen gesetzt haben, was die Kyoto-Zahlenverdeutlichen. Umso wichtiger ist, dass in der SPÖ-geführtenRegierung etwa durch die Einrichtung eines Klima- und Energiefondsgegengesteuert wird"", so Krainer abschließend. (Schluss) upRückfragehinweis:SPÖ-Bundesorganisation, Pressedienst, Tel.: 01/53427-275,Löwelstraße 18, 1014 Wien,http://www.spoe.at/online/page.php?P=100493OTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | SPKprintStichworteSPÖKrainerSteuerreformÖVPPröllChannelPolitik"
Maier: Glücksspiel und Wetten - 89 Fragen an den Finanzminister,Nationalrat ist mit Glückspielgesetz-Novelle gefordert,2007-12-02T11:40:12+01:00,https://www.ots.at/presseaussendung/OTS_20071202_OTS0030/maier-gluecksspiel-und-wetten-89-fragen-an-den-finanzminister,"Nationalrat ist mit Glückspielgesetz-Novelle gefordertWien (SK) - ""Die Novelle zum Glücksspielgesetz erfordert einetiefgehende Auseinandersetzung des Nationalrats mit den Problemen desGlücksspiels und dem Wettbereich"", sagte der Vorsitzende desKonsumentenschutzausschusses und SPÖ-Konsumentenschutzsprecher,Johann Maier am Sonntag gegenüber dem SPÖ-Pressedienst. Maier hateine umfangreiche parlamentarische Anfrage auf 25 Seiten mit 89Hauptfragen an den ressortzuständigen Finanzminister Moltererausgearbeitet, die am Montag eingebracht wird. ****Hintergrund: 2008 plant das Finanzministerium Medienberichtenzufolge neben der kleinen Reform auch eine große Reform desGlücksspielgesetzes. ""Dies erfordert nicht nur eine grundsätzlicheDiskussion, sondern für die parlamentarische Behandlung ausführlicheAntworten des Finanzministers"", so Maier, der darauf hinwies, dassdies umso mehr notwendig sei, da derartige Änderungen imGlücksspielwesen im gemeinsamen Regierungsübereinkommen nichtbeschlossen wurden.International gesehen ist jedes Glücksspiel anfällig für dasEindringen ""Organisierter Kriminalität"" (z.B. Geldwäsche,Drogenhandel, Menschenhandel und Prostitution). Dies ist inÖsterreich aufgrund der Monopol-Regelung nicht möglich. Der Bund hatsein Recht zur Durchführung von Kasino- und Lotteriespielen unterstrengen Auflagen (Aufsicht) an Konzessionäre weiter gegeben. Dieösterreichische Glücksspielrechtslage (d.h. das Glücksspielgesetz)ist EU-konform. ""Beschränkungen der Grundfreiheiten -Niederlassungsfreiheit; freier Dienstleistungsverkehr - sind zumSchutz elementarer gesellschaftlicher Interessen wieKriminalitätsbekämpfung, Spieler- oder Konsumentenschutz nötig undnach der EuGH-Rechtsprechung zulässig"", betonte Maier weiters.""Die vorliegende parlamentarische Anfrage beschäftigt sichinsbesondere mit den Auswüchsen des kleinen Glückspiels, technischerManipulation, mit illegalem Glückspiel und Glücksspielbetrug, sowiemit den fehlenden Kontrollen der Kriminalitätsbekämpfung, für diewiederum der Innenminister verantwortlich ist"", sagte Maier. Nichtauszuschließen sei, dass geschädigte Spieler wegen dieserpolizeilichen Kontrollweigerung Amtshaftungsklage gegen den Bundgeltend machen. ""Mit illegalem Glücksspiel werden in Österreichjährlich Einspielergebnisse in dreistelliger Millionenhöhe erzielt,Millionengewinne für die Anbieter - zweifelsfrei natürlich meistunversteuert. Das bedeutet massive Abgabenhinterziehungen"", stellteder Vorsitzende des parlamentarischen Konsumentenschutzausschussesfest.So will Maier in der Anfrage beispielsweise wissen: ""Wie vieleAnzeigen gemäß § 52 und § 56 Glücksspielgesetz u.a. wurden durch dieFinanzverwaltung in den Jahren 2006 und 2007 erstattet? Wie istjeweils der Stand dieser Verfahren? Wie wurden die Verfahrenerledigt? (Aufschlüsselung der Delikte auf Jahre und Bundesländer)"";oder ""Wie viele gerichtliche Strafanzeigen wegen § 168 StGB wurdenallein in den Jahren 2006 und 2007 gegen Verantwortliche von sogenannten Karten-Kasinos, Automaten-Kasinos und/oder Internet-Kasinoserstattet? Durch welche Organisationseinheiten des BMF oder Privatewurden diese Anzeigen erstattet? Wie ist jeweils der Stand dieserVerfahren? Wie wurden die Verfahren erledigt? (Aufschlüsselungjeweils auf Jahre und zuständige Staatsanwaltschaften)""; oder ""Wieviele sogenannte illegale Automaten-Kasinos gibt es nach Schätzungendes Ressorts in Österreich (Aufschlüsselung auf Bundesländer)?""In der Anfrage wird auch auf Wetten auf bereits gelaufene - oftschon vor Jahren - Hunderennen eingegangen. ""Es handelt sich hierbeinicht um Wetten, sondern nach Gutachtermeinung um illegalesGlücksspiel"", betonte Maier. Gefragt werde auch, warum es einSteuerprivileg im kleinen Glücksspiel gibt und warum keine Zahlenüber beschlagnahmte Glücksspielautomaten undVerwaltungsstrafverfahren vorgelegt werden können.""Die Regelung des kleinen Glücksspiels ist grundsätzlich inAnbetracht der Manipulationsmöglichkeiten zu hinterfragen"", sagteMaier und verwies in dem Zusammenhang auf die Tatsache, dassAutomaten mittels elektronischer Fernsteuerung sofort zum großenGlücksspiel umfunktioniert werden könne. ""Was für die Spieler hoheEinsätze und auch hohe Verluste bedeutet.""Brisanz hat die parlamentarische Anfrage nicht nur aufgrund dermassiven Problemstellungen, sondern auch aufgrund der aktuellenBerichterstattung in den Medien, wie etwa profil und Falter, aberauch jüngst im ORF-Report. Ressortzuständig für das Glücksspielwesenist der Finanzminister. ""Vizekanzler Molterer ist hier aufgerufen,auf seinen Innenminister Druck zu machen, damit endlich gegenillegale Kasinos und illegal betriebene Automaten vorgegangen wird,die Geräte beschlagnahmt und die Betriebe geschlossen werden"",forderte Maier. (Schluss) upRückfragehinweis: Nationalratsabgeordneter Johann Maier, Tel: +43 676/6203070.Rückfragehinweis:SPÖ-Bundesorganisation, Pressedienst, Tel.: 01/53427-275,Löwelstraße 18, 1014 Wien,http://www.spoe.at/online/page.php?P=100493OTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | SPKprintStichworteSPÖMaierKonsumentenschutzGlücksspielParl. AnfrageChannelPolitik"
Lapp: Sozialminister Buchinger arbeitet erfolgreich für Menschen mit Behinderung,"Job-Offensive, mehr Investitionen für Barrierefreiheit",2007-12-02T11:06:12+01:00,https://www.ots.at/presseaussendung/OTS_20071202_OTS0023/lapp-sozialminister-buchinger-arbeitet-erfolgreich-fuer-menschen-mit-behinderung,"Job-Offensive, mehr Investitionen für BarrierefreiheitWien (SK) - Der Internationale Tag der Menschen mit Behinderungenzeige, dass der Haben-Teil für behinderte Menschen in den letztenMonaten gestiegen ist, so SPÖ-Behindertensprecherin Christine Lapp amSonntag. Mit Sozialminister Erwin Buchinger gibt es einenausgewiesenen Experten, der intensiv und erfolgreich für die Belangevon behinderten Menschen arbeitet. An der Spitze der Erfolge stehedie Job-Offensive für behinderte Menschen, wo es nun eine gutdotierte Anfangsförderung für Unternehmen, die behinderte Menschenanstellen, gibt. Auch die investiven Maßnahmen zur Erreichung vonBarrierefreiheit sind gestiegen. ""Es ist erfreulich zu sehen, wie nunintensiv daran gearbeitet wird, dass behinderte Menschen erfolgreichin der Gesellschaft ihren Platz einnehmen,"" so Lapp gegenüber demSPÖ-Pressedienst. ****Das Modell der disability flexicurity werde ebenfalls umgesetzt.Dabei sind behinderte Menschen bei Firmen und bei integrativenBetrieben durchgehend beschäftigt und werden in andere Unternehmenfür Leih-Arbeiten vermittelt. Lapp verwies weiters auf das neueModell der Pflegegeldergänzungsleistung Persönliche Assistenz in Wienhin: ""Damit sind behinderte Menschen auch im Rahmen vonBerufstätigkeit und Ausbildung für ihre Lebensgestaltung gutunterstützt"", bekräftigte die SPÖ-Behindertensprecherin.Anlässlich des Internationalen Tages für Menschen mit Behinderungenfordert Lapp mehr Geld für Organisationen, die im Bereich vonbehinderten Menschen arbeiten. ""Bei der kommenden Steuerreform darfnicht außer Acht gelassen werden, dass behinderte Menschen in denletzten Jahren zahlreiche finanzielle Einbußen hatten. Das beginntbeim Freibetrag für behinderte Menschen, der in den letzten zwanzigJahren gleich geblieben ist, geht über die gleich gebliebene erhöhteFamilienbeihilfe, bis zur Verwendung von Spenden für sozialeVereine."" Eine öffentliche Steigerung der Spenden an sozialeEinrichtungen, wäre ein wichtiger Beitrag, um den Stellenwert derVereine im Gesellschaftsgefüge festzumachen, so Lapp abschließend.(Schluss) up/mbRückfragehinweis:SPÖ-Bundesorganisation, Pressedienst, Tel.: 01/53427-275,Löwelstraße 18, 1014 Wien,http://www.spoe.at/online/page.php?P=100493OTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | SPKprintStichworteSPÖLappBehinderungenTag der Menschen mit BehinderungChannelPolitik"
