Titel,Teaser,Datum,Link,Inhalt
SPÖ kündigt Eurofighterdiskussion mit Schüssel im Nationalrat vor den Wahlen an,"Kräuter: ""Demokratienotstand"" und ""Khol-Mauer des Schweigens""",2006-08-16T09:29:53+02:00,https://www.ots.at/presseaussendung/OTS_20060816_OTS0036/spoe-kuendigt-eurofighterdiskussion-mit-schuessel-im-nationalrat-vor-den-wahlen-an,"Kräuter: ""Demokratienotstand"" und ""Khol-Mauer des Schweigens""Wien (SK) - SPÖ-Rechnungshofsprecher Günther Kräuter protestiertgegen die Verweigerung von schriftlichen Anfrageantworten zumEurofighterdeal durch Bundeskanzler Wolfgang Schüssel. Wie dieSalzburger Nachrichten heute berichten, hatte der Bundeskanzler sogareinfachste Fragen dem Nationalrat gegenüber unbeantwortet gelassen.Kräuter: ""Nicht einmal die Frage, ob der Eurofighter ein reineuropäisches Projekt ist oder ob er als Bundeskanzler undFinanzminister Karl-Heinz Grasser den Kaufvertrag kennen, hatSchüssel dem Parlament beantwortet. Damit handelt es sich längstnicht mehr um einen Kontrollnotstand, sondern bereits um einen akutenDemokratienotstand."" ****In keiner europäischen Demokratie wäre eine derartige ""Mauer desSchweigens"" gegenüber den Kontrollinstanzen im Zusammenhang mit demgrößten Rüstungsgeschäft der II Republik möglich. Kräuter."" Ich machefür diesen undemokratischen Zustand neben Kanzler Schüssel vor allemNationalratspräsident Andreas Khol verantwortlich. ÖffentlicheAussagen, wonach Khol für eine kontrollfreundliche Auslegung desAnfragerechts plädiert, gelten wohl nicht für den eigenenParteifreund Wolfgang Schüssel.""Für die Nationalratssitzung am 21. September kündigt Kräuter eineEurofighterdiskussion mit ""Herbeischaffungsantrag"" betreffendBundeskanzler Wolfgang Schüssel an. Kräuter abschließend: ""DieÖffentlichkeit darf unmittelbar vor den Nationalratswahlen mitSpannung eines von drei Szenarien erwarten. Erstens, BundeskanzlerSchüssel drückt sich über einen Mehrheitsbeschluss derRegierungsparteien vor der öffentlichen mündlichen Befragung,zweitens Schüssel schweigt weiterhin zum Eurofighterdeal oderdrittens, Schüssel gibt endlich Auskunft zu Wirtschaftsplattform undEurofightervertrag."" (Schluss) ah/mpRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | SPKprintStichworteSPÖKräuterEurofighterSchüsselChannelPolitik"
H e u t e: Dohnal/Prammer/Stadlbauer/Heinisch-Hosek - Pressefrühstück um 10 Uhr!,"Wien (SK) - Frauenministerin a.D. Johanna Dohnal, die II. Nationalratspräsidentin und SPÖ-Frauenvorsitzende Barbara Prammer, SPÖ-Bundesfrauengeschäftsführerin Bettina Stadlbauer und SPÖ-Frauen- und Gleichbehandlungssprecherin...",2006-08-16T09:20:21+02:00,https://www.ots.at/presseaussendung/OTS_20060816_OTS0032/h-e-u-t-e-dohnalprammerstadlbauerheinisch-hosek-pressefruehstueck-um-10-uhr,"Wien (SK) - Frauenministerin a.D. Johanna Dohnal, die II.Nationalratspräsidentin und SPÖ-Frauenvorsitzende Barbara Prammer,SPÖ-Bundesfrauengeschäftsführerin Bettina Stadlbauer und SPÖ-Frauen-und Gleichbehandlungssprecherin Gabriele Heinisch-Hosek, laden h eu t e Mittwoch, 16. August 2006, zu einem gemeinsamenPressefrühstück zur Präsentation des ""ABC der Frauenpolitik"" ein.****Zeit: H e u t e Mittwoch, 16. August 2006, 10 UhrOrt: ega: Frauen im Zentrum, 6, Windmühlgasse 26Die VertreterInnen der Medien sind herzlichst eingeladen.(Schluss) mpRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | SPKprintStichworteSPÖTermin-AvisoDohnalPrammerStadlbauerHeinisch-HosekChannelPolitik"
Heute Mittwoch: Lapp/Buchinger - Pressekonferenz um 10 Uhr,"Wien (SK) - Wir erlauben uns, die VertreterInnen der Medien an folgenden Termin zu erinnern: SPÖ-Behindertensprecherin Christine Lapp und der Salzburger Soziallandesrat, Erwin Buchinger, der auch Mitglied im SPÖ-Kompetenzteam...",2006-08-16T09:09:35+02:00,https://www.ots.at/presseaussendung/OTS_20060816_OTS0029/heute-mittwoch-lappbuchinger-pressekonferenz-um-10-uhr,"Wien (SK) - Wir erlauben uns, die VertreterInnen der Medien anfolgenden Termin zu erinnern: SPÖ-Behindertensprecherin ChristineLapp und der Salzburger Soziallandesrat, Erwin Buchinger, der auchMitglied im SPÖ-Kompetenzteam Soziales ist, stellen in einerPressekonferenz das SPÖ-Modell zur Pflege und Betreuung ältererMenschen vor. ****Zeit: Heute Mittwoch, 16. August 2006, 10 UhrOrt: Parlament, SPÖ-Stützpunktzimmer(Schluss) mmRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | SPKprintStichworteSPÖTerminLappBuchingerChannelPolitik"
Regionalbahn-Schließungen: Eder - ÖVP wieder wortbrüchig,Wien (SK) - Über die von den ÖBB geplante Stilllegung von 15 Regionalbahnen ist aus Sicht von SPÖ-Verkehrssprecher Kurt Eder das letzte Wort noch nicht gesprochen. Denn bei Verkehrsinfrastrukturunternehmen wie...,2006-08-15T13:42:31+02:00,https://www.ots.at/presseaussendung/OTS_20060815_OTS0057/regionalbahn-schliessungen-eder-oevp-wieder-wortbruechig,"Wien (SK) - Über die von den ÖBB geplante Stilllegung von 15Regionalbahnen ist aus Sicht von SPÖ-Verkehrssprecher Kurt Eder dasletzte Wort noch nicht gesprochen. Denn beiVerkehrsinfrastrukturunternehmen wie der Bahn geht es nicht nur umbetriebswirtschaftliche Überlegungen, sondern auch umverkehrspolitische und gesamtvolkswirtschaftliche, so Eder. Dieendgültige Entscheidung werde nach dem 1. Oktober beim neuenVerkehrsminister liegen. Eders Kritik richtet sich hauptsächlichgegen die Verkehrspolitik von ÖVP und BZÖ, die er für dieSchließungswelle im ländlichen Raum verantwortlich macht. ****Denn neben den Regionalbahnen wurden seit dem Jahr 2000 auchbeinahe tausend Postämter, 120 Polizeiposten und 50 Bezirksgerichtezugesperrt (eine genaue Aufstellung über die Kahlschlagbilanz derRegierung Schüssel gibt es im Internet unterwww.kommunalpolitik.at).Und auch bei den Regionalbahnen hat die ÖVP ihre Versprechengebrochen, so Eder weiter. Denn noch im Juni hat ÖVP-StaatssekretärKukacka versichert, ""dass es bei dem neuen Regionalbahnen-Konzeptkeineswegs darum geht, Nebenbahnen stillzulegen"". Dazu Eder: ""Daszeigt der Bevölkerung einmal mehr, was von den Versprechen der ÖVP zuhalten ist, nämlich nichts."" (Schluss) wfRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | SPKprintStichworteSPÖEderVerkehrÖBBNebenbahnenChannelPolitik"
Bures: Lopatka in Stilfragen moralisch nicht legitimiert,"Wien (SK) - ÖVP-Generalsekretär Lopatka habe ""die moralische Legitimation, über Stilfragen zu urteilen, verwirkt"", sagte SPÖ-Bundesgeschäftsführerin Doris Bures am Dienstag. Lopatka sei für das Sudelbuch...",2006-08-15T12:20:56+02:00,https://www.ots.at/presseaussendung/OTS_20060815_OTS0051/bures-lopatka-in-stilfragen-moralisch-nicht-legitimiert,"Wien (SK) - ÖVP-Generalsekretär Lopatka habe ""die moralischeLegitimation, über Stilfragen zu urteilen, verwirkt"", sagteSPÖ-Bundesgeschäftsführerin Doris Bures am Dienstag. Lopatka sei fürdas Sudelbuch gegen Heinz Fischer und den Sloganklau imPräsidentschaftswahlkampf, für Brieffälschungen im Europawahlkampfund für die Schulungen zum Manipulieren von Leserbriefen und zumDiffamieren des politischen Mitbewerbers im steirischenLandtagswahlkampf verantwortlich. Während Lopatka einen Wahlkampfoffensichtlich als ""Wettbewerb der üblen Tricks"" verstehe, setze dieSPÖ auf einen ""Wettbewerb der besseren Ideen"" und ""Ehrlichkeit in derpolitischen Diskussion"". ****Der SPÖ gehe es darum, ihre Konzepte für eine Entlastung desMittelstandes, für die Senkung der Arbeitslosigkeit, für faireBildungschancen, sichere Pensionen und ein für alle zugängliches,hochqualitatives Gesundheitssystem zu diskutieren.Dazu gehöre auch die Auseinandersetzung mit den Wahlkampflügen desWolfgang Schüssel (siehehttp://www.spoe.at/bilder/d48/SchuesselDokumentation.pdf). ""Wirzeigen belegbar und nachvollziehbar auf, wie Kanzler Schüssel vor derWahl den Menschen große Hoffnungen macht, und sie nach der Wahlwieder ihrer Hoffnungen beraubt"", so Bures abschließend. (Schluss) seRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | SPKprintStichworteSPÖBuresNationalratswahlLopatkaChannelPolitik"
Maier: Gefahr für Rechtsstaat durch Personalabbau in der Justiz,Verfahren dauern immer länger - Personalknappheit behindert Rechtszugang der Bürger,2006-08-15T12:18:41+02:00,https://www.ots.at/presseaussendung/OTS_20060815_OTS0050/maier-gefahr-fuer-rechtsstaat-durch-personalabbau-in-der-justiz,"Verfahren dauern immer länger - Personalknappheit behindert Rechtszugang der BürgerWien (SK) - ""Die Regierung hat im Bereich Justiz auf allen Ebenenversagt, mit den massiven Personalkürzungen insbesondere beimnicht-richterlichen Personal wird die Rechtssprechung und dieJustizverwaltung überhaupt in Frage gestellt"", sagteSPÖ-Konsumentenschutzsprecher Johann Maier am Dienstag gegenüber demSPÖ-Pressedienst. Die rechtsuchende Bevölkerung erwarte sich von derJustiz einen schnellen und kostengünstigen Rechtszugang, der durchdie Personalknappheit aber ausgeschlossen werde. Die Erledigungsdauervon Verfahren werde sich weiter erhöhen, so Maier, der zu bedenkengibt, dass bereits 2005 und 2004 jeweils über 650.000 Verfahrung zumStichtag 31. Dezember nicht mittels Urteil erledigt waren. ****Mit den geplanten Personalkürzungen wird der Rückstau noch größerwerden, warnt Maier. Für den Bereich des Justizressorts sei zudem zubeachten, dass eine Eigendeckung von über 75 Prozent erzielt wird.Dies wird durch die rechtsuchende Bevölkerung undVerfahrensbeteiligte erzielt (also z. B. durch Gebühren, Geldstrafenetc.). ""Durch die Kürzungen im Justizbereich bleibt die Qualität derRechtssprechung auf der Strecke sowie auch ein schneller undkostengünstiger Rechtszugang"", sagte Maier. Er wies außerdem daraufhin, dass diese Bundesregierung auch nicht bereit war, alsAlternative zu streitigen Zivilverfahren außergerichtlicheStreitschlichtungsmodelle einzurichten. ""Dies hat der BundesministerA.D. und Rechtsanwalt Dr. Böhmdorfer mit allen Mitteln bekämpft.""Die Personalkürzungen bei den Gerichten und denStaatsanwaltschaften haben in einigen Bundesländern ""ein Ausmaßerreicht, das für niemanden mehr nachvollziehbar ist"", so Maierweiter. So steht in Salzburg 13 Staatsanwälten nur eine Schreibkraftzur Verfügung, ""was letztendlich heißt, dass die Staatsanwälte ihreSchriftsätze selbst schreiben müssen, anstatt Strafverfahren undAnklagen vorzubereiten"".Das Konzept der Bundesregierung ""mehr Arbeit für weniger Richterund Staatsanwälte bei gleichzeitigem Abbau des nicht-richterlichenPersonals"" gefährde Justiz und Rechtsstaat, warnte Maier. Bei denGroßverfahren wie im Kaprun-Prozess und aktuell gegen Elsner und Co.wurde das Personalproblem deutlich. Daher unterstützt die SPÖ diegeplanten Maßnahmen der Personalvertretung. Derzeit fehlen laut Maierfür ganz Österreich 150 Richter. Wenn das Vorverfahren im ZugeStPO-Reform kommt, brauche man in Österreich noch einmal 100Staatsanwälte.Maier fordert schließlich die Justizministerin auf, seineparlamentarischen Anfragen zur personellen Situation im Justizbereichso rasch als möglich zu beantworten, damit auf Basis dieser Datenauch eine öffentliche Diskussion geführt werden kann. ""Demderzeitigen Zustand kann man einfach nicht länger zuschauen.""(Schluss) wfRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | SPKprintStichworteSPÖMaierJustizChannelPolitikChronik"
"SP-Jarolim: Personalabbau in Justiz ""unverantwortlich und gefährlich""",Gastinger muss Farbe zu Zukunft der Justiz bekennen,2006-08-15T11:43:38+02:00,https://www.ots.at/presseaussendung/OTS_20060815_OTS0044/sp-jarolim-personalabbau-in-justiz-unverantwortlich-und-gefaehrlich,"Gastinger muss Farbe zu Zukunft der Justiz bekennenWien (SK) - ""Als unverantwortlichen Akt und für die Sicherheit desLandes gefährlich"", bezeichnete SPÖ-Justizsprecher Hannes Jarolim dieEinsparpläne von Justizministerin Gastinger. ""Ich frage michangesichts der bereits jetzt mehr als prekären Situation in dergesamten Justiz, ob sich die Justizministerin der Auswirkungen ihresVorhabens tatsächlich bewusst ist"", so Jarolim am Dienstag gegenüberdem SPÖ-Pressedienst. Im Strafvollzug fehle das Personal an allenEcken und Enden, sodass der Vollzug sowohl für die Insassen als auchdas Personal unerträglich sei. ****""Das ist wie ein Kochtopf kurz vor der Explosion: Keine sinnvolleBeschäftigung, keine Aus- und Weiterbildung, keine Chance für eineResozialisierung, Gewalt und Frustration. Kein Wunder, dass da dieRückfallsquote nicht gesenkt werden kann und die Mitarbeiterausgebrannt sind"", so Jarolim. Der derzeitige Zustand sei schon ""eineVerantwortungslosigkeit, die ihresgleichen sucht"".""Konsequenterweise"" soll jetzt auch noch das vorhandenenichtrichterliche Personal - etwa Schriftführer - reduziert werden,wobei bereits jetzt Richter und Richterinnen immer mehr berufsfremdeVerwaltungsarbeiten durchführen müssen, damit der Gerichtsbetriebnicht zusammenbricht. ""Wenn Ministerin Gastinger allen Ernstes darandenkt, diese unerträgliche Situation noch weiter zu verschlechtern,sodass Richter zukünftig statt Urteile noch mehr Schreibarbeitendurchzuführen haben, so kommt das bereits einer vorsätzlichenGefährdung der Justiz gleich"", warnte Jarolim.""Die SPÖ unterstützt daher alle Maßnahmen der Justiz- undRichtergewerkschaft gegen die unverantwortliche VorgangsweiseGastingers als Notwehr im Sinne einer funktionierenden Justiz"", soJarolim. ""Ich denke, dass der Zeitpunkt gekommen ist, wo GastingerFarbe bekennen sollte, welche Rolle der Justiz unter Schüssel & Cozugeordnet wird und was ihre eigenen Pläne und ihrDurchsetzungsvermögen sind"", so der Justizsprecher.""Die Justizministerin wird auch zu erklären haben, warum dieöffentlichkeitswirksam versprochene Unterstützung derStaatsanwaltschaft durch Personal der Finanz im Verfahren gegenElsner & Co noch immer nicht umgesetzt wurde. Ich persönlich versteheauch nicht das zurückhaltende Agieren der Staatsanwaltschaft unterder Leitung von Dr. Schön"", so Jarolim.""In einem vergleichbaren 'normalen' Verfahren habe ich solcheZurückhaltungen der Staatsanwaltschaft noch nicht erlebt. Ich hoffenur, dass durch aus meiner Sicht überfällige Verhaftungen erstunmittelbar vor der Wahl nicht der Eindruck einer politischagierenden Justiz entsteht. Dessen sollten sich Ministerin Gastingerals Weisungsspitze der Staatsanwälte und der zuständige leitendeStaatsanwalt Dr. Schön, der über brillante Mitarbeiter verfügt,bewusst sein"", so Jarolim abschließend. (Schluss) wfRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | SPKprintStichworteSPÖJarolimJustizChannelPolitikChronik"
Darabos zu Strache: Grenze des Zumutbaren weit überschritten,"Wien (SK) - Auch wenn im Wahlkampf pointiertere Formulierungen vorkommen können, sieht SPÖ-Bundesgeschäftsführer Norbert Darabos in den aktuellen Aussagen von FPÖ-Chef Strache zur Ausländerpolitik die Grenze...",2006-08-15T11:29:18+02:00,https://www.ots.at/presseaussendung/OTS_20060815_OTS0040/darabos-zu-strache-grenze-des-zumutbaren-weit-ueberschritten,"Wien (SK) - Auch wenn im Wahlkampf pointiertere Formulierungenvorkommen können, sieht SPÖ-Bundesgeschäftsführer Norbert Darabos inden aktuellen Aussagen von FPÖ-Chef Strache zur Ausländerpolitik dieGrenze des Zumutbaren weit überschritten. Straches Ansagen undForderungen seien ""völliger Schwachsinn, das geht in eine Richtung,die in einem demokratischen Diskurs nichts verloren hat"", sagteDarabos am Dienstag gegenüber dem SPÖ-Pressedienst. ****Darabos sieht sowohl bei der FPÖ als auch beim BZÖ den Versuch,mit radikaler Rhetorik von den inneren Streitigkeiten abzulenken. Sohat heute auch ÖVP-Koalitionspartner Haider vom BZÖ mit verbalenAusritten auf sich aufmerksam gemacht. Unter anderem spricht Haiderdavon, dass ""Österreich zu einem Ganoven und Lumpenstaat verkommt"".Bemerkenswert ist für den SPÖ-Bundesgeschäftsführer dabei, dassdiese Parteien mit der ÖVP seit sechs Jahren die Regierung bilden.""Man fragt sich also, gegen wen sich die radikale Kritik von Stracheund Haider richtet und wen Haider meint, wenn er von 'Ganoven undLumpen' redet"", so Darabos.Darabos abschließend: ""Am 1. Oktober haben die Österreicherinnenund Österreicher die Gelegenheit, dieses schwarz-orange-blaueTrauerspiel zu beenden."" (Schluss) wfRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | SPKprintStichworteSPÖDarabosNationalratswahlBZÖFPÖChannelPolitikChronik"
"Mittwoch, 16. August: Präsentation des ""ABC der Frauenpolitik"" mit Dohnal/Prammer/Stadlbauer/Heinisch-Hosek/Binder-Maier","Wien (SK) - Anlässlich der Präsentation des ""ABC der Frauenpolitik"" laden Frauenministerin a.D., Johanna Dohnal, II. Nationalratspräsidentin und SPÖ-Frauenvorsitzende Barbara Prammer, SPÖ-Bundesfrauengeschäftsführerin...",2006-08-15T11:01:29+02:00,https://www.ots.at/presseaussendung/OTS_20060815_OTS0035/mittwoch-16-august-praesentation-des-abc-der-frauenpolitik-mit-dohnalprammerstadlbauerheinisch-hosekbinder-maier,"Wien (SK) - Anlässlich der Präsentation des ""ABC derFrauenpolitik"" laden Frauenministerin a.D., Johanna Dohnal, II.Nationalratspräsidentin und SPÖ-Frauenvorsitzende Barbara Prammer,SPÖ-Bundesfrauengeschäftsführerin Bettina Stadlbauer und SPÖ-Frauen-und Gleichbehandlungssprecherin Gabriele Heinisch-Hosek zu einemPressefrühstück ein. ****Zeit: 10 Uhr, PressefrühstückOrt: ""ega: frauen im zentrum"", 6, Windmühlgasse 26Ab 11.00 Präsentation des ""ABC der Frauenpolitik"", erarbeitet undherausgegeben von den SPÖ-Frauen. Mit den Politikerinnen GabrieleBinder-Maier, Johanna Dohnal, Gabriele Heinisch-Hosek, BarbaraPrammer und Bettina Stadlbauer.Anschließend stehen die Politikerinnen für Gespräche zur Verfügung.Ab 12.30 Uhr Buffet der Natur- und Kreativköchin Irene Weinfurter.Zeit: 11 Uhr, Präsentation des ""ABC der Frauenpolitik""Ort: ""ega: frauen im zentrum"", 6, Windmühlgasse 26(Schluss) mmRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | SPKprintStichworteSPÖTerminFrauenChannelPolitikChronik"
Kräuter nimmt Einladung der ASFINAG an,"Nach Nationalratswahl: Thema ""ASFINAG-Desaster"" und ""Lückler-Rücktritt""",2006-08-15T10:54:50+02:00,https://www.ots.at/presseaussendung/OTS_20060815_OTS0033/kraeuter-nimmt-einladung-der-asfinag-an,"Nach Nationalratswahl: Thema ""ASFINAG-Desaster"" und ""Lückler-Rücktritt""Wien (SK) - SPÖ-Rechnungshofsprecher Günther Kräuter nimmt diegestern von ASFINAG-Vorstand Franz Lückler nach der aufgedecktenASFINAG-ÖVP Malversation als ""Ausrede in höchster Not"" ausgesprocheneEinladung zu einem Referat postwendend an. Kräuter: ""Ich werde HerrnLückler nach der Nationalratswahl einen Vortrag zum ThemaASFINAG-Desaster halten. Im Einzelnen werde ich über 'FrecheEinladung ASFINAG-ÖVP und noch frechere Ausreden', 'Versorgung desgescheiterten Kurzzeitministers Reichhold mit Vorstandsposten','Managementversagen bei Auflösung der Werkverträge mit den Ländern','14 Milliarden Euro Schuldenstand der ASFINAG', 'Rechnungshofprüfungzum Europpassdeal' und 'Baustellenchaos in Österreich' referieren.""****Bei dieser Gelegenheit wird Kräuter auch seineRücktrittsaufforderung gegenüber Lückler bekräftigen. Kräuter: DieEinladung der ASFINAG-ÖVP-Veranstaltung lautet, ""Franz Lückler undHerr Abgeordneter zum Nationalrat Dr. Reinhold Lopatka laden zumSteierIN Wien-Treffen in die ÖVP Bundespartei ein"", gezeichnet""AUTOBAHNEN- UND SCHNELLSTRASSEN-FINANZIERUNGS-AKTIENGESELLSCHAFTROTENTURMSTRASSE 5-9, PF 983 1011 WIEN"". ""Wenn nun von Lücklerbehauptet wird, dass Lopatka der Einlader, Vortragende und Zahler seiund die ASFINAG mit dem Ganzen nichts zu tun habe, grenzt das an eineVerhöhnung der Öffentlichkeit"", so Kräuter.Für Kräuter ist überdies ein Einschreiten von Noch-Minister HubertGorbach unerlässlich: ""Die staatliche ASFINAG wird zu einer ArtTochtergesellschaft der ÖVP degradiert, wenige Wochen vor der Wahlerfolgt von ÖVP-Wahlkampfleiter Lopatka bei einer gemeinsamenVeranstaltung in der ÖVP-Zentrale die Ausgabe von Parolen. HerrGorbach, ich fordere Sie auf, unterbinden sie dieses erbärmlicheSchauspiel und untersagen sie die ASFINAG-Beteiligung."" (Schluss) seRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | SPKprintStichworteSPÖKräuterASFINAGÖVPLücklerGorbachChannelPolitik"
"Mittwoch, 16. August: Lapp/Buchinger - Pressekonferenz um 10 Uhr","Wien (SK) - Wir erlauben uns, die VertreterInnen der Medien an folgenden Termin zu erinnern: SPÖ-Behindertensprecherin Christine Lapp und der Salzburger Soziallandesrat, Erwin Buchinger, der auch Mitglied im SPÖ-Kompetenzteam...",2006-08-15T10:22:42+02:00,https://www.ots.at/presseaussendung/OTS_20060815_OTS0028/mittwoch-16-august-lappbuchinger-pressekonferenz-um-10-uhr,"Wien (SK) - Wir erlauben uns, die VertreterInnen der Medien anfolgenden Termin zu erinnern: SPÖ-Behindertensprecherin ChristineLapp und der Salzburger Soziallandesrat, Erwin Buchinger, der auchMitglied im SPÖ-Kompetenzteam Soziales ist, stellen in einerPressekonferenz das SPÖ-Modell zur Pflege und Betreuung ältererMenschen vor. ****Zeit: Morgen Mittwoch, 16. August 2006, 10 UhrOrt: Parlament, SPÖ-Stützpunktzimmer(Schluss) mmRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | SPKprintStichworteSPÖTerminLappBuchingerChannelPolitik"
Kräuter nimmt Einladung der ASFINAG an,"Nach Nationalratswahl: Thema ""ASFINAG-Desaster"" und ""Lückler-Rücktritt""",2006-08-15T09:49:06+02:00,https://www.ots.at/presseaussendung/OTS_20060815_OTS0020/kraeuter-nimmt-einladung-der-asfinag-an,"Nach Nationalratswahl: Thema ""ASFINAG-Desaster"" und ""Lückler-Rücktritt""Wien (SK) - SPÖ-Rechnungshofsprecher Günther Kräuter nimmt diegestern von ASFINAG-Vorstand Franz Lückler nach der aufgedecktenASFINAG-ÖVP Malversation als ""Ausrede in höchster Not"" ausgesprocheneEinladung zu einem Referat postwendend an. Kräuter: ""Ich werde HerrnLückler nach der Nationalratswahl einen Vortrag zum ThemaASFINAG-Desaster halten. Im Einzelnen werde ich über 'FrecheEinladung ASFINAG-ÖVP und noch frechere Ausreden', 'Versorgung desgescheiterten Kurzzeitministers Reichhold mit Vorstandsposten',Managementversagen bei Auflösung der Werkverträge mit den Ländern,'14 Milliarden Euro Schuldenstand der ASFINAG', Rechnungshofprüfungzum Europpassdeal und 'Baustellenchaos in Österreich' referieren.""****Bei dieser Gelegenheit wird Kräuter auch seine Rücktrittsaufforderunggegenüber Lückler bekräftigen. Kräuter: Die Einladung derASFINAG-ÖVP-Veranstaltung lautet, ""Franz Lückler und HerrAbgeordneter zum Nationalrat Dr. Reinhold Lopatka laden zum SteierINWien-Treffen in die ÖVP Bundespartei ein"", gezeichnet ""AUTOBAHNEN-UND SCHNELLSTRASSEN-FINANZIERUNGS-AKTIENGESELLSCHAFT ROTENTURMSTRASSE5-9, PF 983 1011 WIEN"". ""Wenn nun von Lückler behauptet wird, dassLopatka der Einlader, Vortragende und Zahler sei und die ASFINAG mitdem Ganzen nichts zu tun habe, grenzt das an eine Verhöhnung derÖffentlichkeit"", so Kräuter.Für Kräuter ist überdies ein Einschreiten von Noch-Minister HubertGorbach unerlässlich: ""Die staatliche ASFINAG wird zu einer ArtTochtergesellschaft der ÖVP degradiert, wenige Wochen vor der Wahlerfolgt von ÖVP-Wahlkampfleiter Lopatka bei einer gemeinsamenVeranstaltung in der ÖVP-Zentrale die Ausgabe von Parolen. HerrGorbach, ich fordere sie auf, unterbinden sie dieses erbärmlicheSchauspiel und untersagen sie die ASFINAG-Beteiligung."" (Schluss) seRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | SPKprintStichworteSPÖKräuterASFINAGLücklerGorbachChannelPolitik"
